"GEN","Y","Y_R","ASTAB","ASTAB_R","ssiASTAB","ASI","ASI_R","ASI_SSI","ASV","ASV_R","ASV_SSI","AVAMGE","AVAMGE_R","AVAMGE_SSI","DA","DA_R","DA_SSI","DZ","DZ_R","DZ_SSI","EV","EV_R","EV_SSI","FA","FA_R","FA_SSI","MASI","MASI_R","MASI_SSI","MASV","MASV_R","MASV_SSI","SIPC","SIPC_R","SIPC_SSI","ZA","ZA_R","ZA_SSI","WAAS","WAAS_R","WAAS_SSI"
"L040",24.98975,34,0.0589651719457975,36,70,0.0490772655912906,21,55,0.13584242535157,21,55,0.744825228540359,31,65,0.432047327229336,29,63,0.141202960959485,52,86,0.00664609206124191,52,86,0.186664892966013,29,63,0.0558534400715609,21,55,0.297845912713583,22,56,0.360358420121057,36,70,0.0441878669298352,29,63,0.0909148152942135,27,61
"L041",25.015,33,0.0337577972744578,24,57,0.0587185157980196,24,57,0.162655161423417,24,57,0.63464350620567,24,57,0.378087488728602,25,58,0.0915573980068607,24,57,0.00279425237659557,24,57,0.142950149133101,25,58,0.0596218816916761,26,59,0.490887886997284,40,73,0.248878910933201,19,52,0.0336680437516352,17,50,0.0694592931241076,16,49
"L042",23.315,97,0.0823446237904616,50,147,0.134801717900108,67,164,0.373134993533444,67,164,1.30463117247392,68,165,0.657193775132772,56,153,0.126110430428864,38,135,0.00530128022098442,38,135,0.431903658073264,56,153,0.134860445306656,67,164,0.58866216356307,55,152,0.429529429495408,51,148,0.0809747584728647,62,159,0.18396495717474,64,161
"L043",24.33,68,0.0189576046771674,16,84,0.0588316264345667,25,93,0.162869276428813,25,93,0.495274678679614,17,85,0.305398835852406,17,85,0.0632344572613756,14,82,0.00133286552838025,14,82,0.0932684489400045,17,85,0.0590172916404945,24,92,0.312290602152236,23,91,0.22553783577502,16,84,0.0389322880601653,22,90,0.0866916710842669,25,93
"L044",25.574125,12,0.0110343937733972,11,23,0.0428332568665112,17,29,0.118588592251661,17,29,0.430131172473941,12,24,0.229708432933033,12,24,0.0490897803728369,10,22,0.000803268845684456,10,22,0.0527659641605496,12,24,0.0430322643938589,14,26,0.24772860742953,15,27,0.173974123802561,12,24,0.0291855769543333,13,25,0.064505887372187,13,25
"L045",25.31675,21,0.0220563581562518,17,38,0.0553980537481446,23,44,0.153333556929202,23,44,0.511631172473937,18,39,0.306655481503321,18,39,0.0761959869004076,18,39,0.00193527613990903,18,39,0.0940375843360338,18,39,0.056598194935579,22,43,0.233661018962628,13,34,0.249094139644876,20,41,0.0379213049691538,21,42,0.082689407559328,22,43
"L046",25.193125,26,0.0234609133537441,19,45,0.0604769631104243,29,55,0.167395628185984,29,55,0.589868827526054,21,47,0.323866829557777,19,45,0.0763077819201343,19,45,0.00194095919385692,19,45,0.104889723287806,19,45,0.0614020363052119,29,55,0.261056063836732,17,43,0.259894287474107,22,48,0.0408682721730298,25,51,0.0896848077803969,26,52
"L047",23.9243684210526,85,0.0638243097773568,39,124,0.0791860740331952,36,121,0.219290935470141,36,121,0.926475765928728,41,126,0.508276109742387,37,122,0.130631004396713,41,126,0.00568815310323132,41,126,0.258344603734855,37,122,0.0813066686334818,36,121,0.577426524128573,53,138,0.419753315196792,48,133,0.0603272397750815,42,127,0.128184279179298,42,127
"L048",23.274125,99,0.127287101970361,71,170,0.176258670934359,86,185,0.487836849685874,86,185,1.62286882752605,86,185,0.828474186754949,78,177,0.154735111439528,60,159,0.00798098490406775,60,159,0.686369478119275,78,177,0.176369798819135,85,184,0.612462436966143,58,157,0.510540420421347,67,166,0.0976250430631913,79,178,0.223351421315773,82,181
"L049",24.746875,51,0.0602392373795168,38,89,0.0910981424051139,47,98,0.252287070607172,47,98,0.85913117247394,38,89,0.526943878157811,38,89,0.116098422895342,32,83,0.00449294793292856,32,83,0.277669850727994,38,89,0.0915320002178943,46,97,0.658039227626302,64,115,0.380561730745827,40,91,0.0615293833513004,47,98,0.134082110780725,50,101
"L050",26.46475,4,0.272987651790098,96,100,0.189477316291924,89,93,0.524855891334201,89,93,1.94314350620568,93,97,1.12805000583477,95,99,0.242189613110434,94,98,0.0195519362328606,94,98,1.27249681566383,95,99,0.18951793675634,89,93,1.54279203947748,103,107,0.608578509194411,82,86,0.101777030728104,83,87,0.221004899744155,81,85
