"GEN","Y","Y_R","CV","CV_R","ACV","ACV_R","POLAR","POLAR_R","Var","Var_R","Shukla","Shukla_R","Wi_g","Wi_g_R","Wi_f","Wi_f_R","Wi_u","Wi_u_R","Ecoval","Ecoval_R","bij","Sij","Sij_R","R2","R2_R","ASTAB","ASTAB_R","ASI","ASI_R","ASV","ASV_R","AVAMGE","AVAMGE_R","DA","DA_R","DZ","DZ_R","EV","EV_R","FA","FA_R","MASI","MASI_R","MASV","MASV_R","SIPC","SIPC_R","ZA","ZA_R","WAAS","WAAS_R","WAASB","WAASB_R","HMGV","HMGV_R","RPGV","RPGV_R","HMRPGV","HMRPGV_R","Pi_a","Pi_a_R","Pi_f","Pi_f_R","Pi_u","Pi_u_R","Gai","Gai_R","S1","S1_R","S2","S2_R","S3","S3_R","S6","S6_R","N1","N1_R","N2","N2_R","N3","N3_R","N4","N4_R"
"L028",25.086125,30,4.87987922897794,97,5.30900826113574,102,0.554209379311322,102,4.4957956875,97,0.362895772577304,89,97.6550100537612,56,101.677777440332,16,95.1851333332131,73,51.5213198375926,89,1.77575551397366,0.123546888464861,74,0.940800453742362,38,0.230023400234219,91,0.174941499398863,85,0.484577479215048,85,1.74360649379433,89,1.03603128811337,89,0.222418704202708,88,0.0164900266597373,88,1.07336082994984,89,0.175025337752413,83,1.40439901352155,100,0.595740681944494,79,0.0996379921764218,80,0.216918226293368,79,0.197033897585125,77,25.0420161542791,31,1.01637530383354,31,1.01603091277571,31,2.4865590625,40,0.982381,19,3.990737125,54,25.0633469003817,31,12,89,1712.6667,89,23.7579,84,0.9614,62,24,55,0.905660377358491,84,1.0619,84,0.3556,93
"L029",24.03525,82,3.87889765851645,84,3.42773440277239,72,0.174196903740913,72,2.60756525,81,0.110638648301969,49,95.1076282053618,75,96.333926384349,81,95.6613546059046,68,15.8948521322456,49,1.34856503450667,0.0745591612433201,56,0.935505502566373,41,0.0855014615040211,51,0.0921461277803576,48,0.255077712739817,48,0.933631172473944,43,0.575450043665925,49,0.156782855748473,62,0.00819362128554881,62,0.331142752755115,49,0.0956875237721956,48,0.48865288403275,39,0.495043484108246,64,0.070859623622087,53,0.151718815584446,54,0.143791419040509,53,24.0146626404502,82,0.97428744733178,82,0.974169668994899,82,4.98603503124999,81,3.19950625,76,6.77256381249999,85,24.0216237043988,82,0.8333,6,1028.9167,48,17.8288,77,1.3874,79,24.25,56.5,0.290419161676647,26,0.3596,29,0.0108,3
"L030",24.002875,83,5.52831324249599,101,4.85341113339474,96,0.476276741137448,96,5.2824216875,100,0.448585112179132,96,92.6499298901531,90,97.9012402046115,63,91.3631647597637,96,63.6232911844357,96,1.97499768742822,0.0156639944948936,27,0.990462087313806,8,0.274936315320586,97,0.207743828641743,92,0.575283033869762,92,1.98613117247395,94,1.15129719577921,96,0.239966285487562,93,0.0191946060568993,93,1.32548523300908,96,0.207868905425697,92,1.42055917897585,101,0.760789914390007,95,0.134052258172201,96,0.297646285641023,95,0.277256623967627,93,23.9584286985421,84,0.972678284820156,83,0.972200487633406,84,5.36121706249999,86,2.6864163125,64,8.03601781249999,91,23.9750705454983,84,6.3333,58.5,2190,97,42.9478,98,1.9826,94,38,97,0.493506493506494,57,0.5315,49,0.0831,40
"L031",25.430125,18,3.20693097403818,59,3.7276480907455,83,0.247052388996139,83,1.9952506875,65,0.305026268765429,83,99.3715212513953,32,100.773303311066,26,98.0462382268216,50,43.3483652992387,83,0.907116241285225,0.436231709653344,95,0.553179601576085,90,0.194550536741847,83,0.17943952788807,87,0.496714677999005,87,1.55155054986074,83,0.950310972121306,83,0.21323643544667,83,0.0151565924673339,83,0.903090943734141,83,0.181254029705846,87,0.863720384681714,76,0.755341793783635,94,0.122326267067109,89,0.269507021512721,90,0.250840747703852,89,25.4058203554995,18,1.03064295429542,18,1.03035577541157,18,1.6322956875,18,1.1740270625,22,2.0905643125,16,25.4201023725734,18,14.3333,100,1644.9167,82,7.4969,47,0.5644,35,30.75,78.5,1.33695652173913,88,1.4946,90,0.6099,97
"L032",22.423375,104,3.22297532197587,61,2.03266712415362,19,-0.27968489683823,19,1.5668851875,54,0.00790368041165795,3,89.9662519605143,102,90.6397080541907,104,89.9755150233499,101,1.38551359019828,3,1.07331636300938,0.00129975360376805,2,0.986179718068771,12,0.00680297382165941,2,0.0311965862579841,7,0.0863391986329167,7,0.263449450139273,2,0.169896634641374,3,0.0426552213328764,4,0.000606489302318891,4,0.0288648664624646,3,0.0319210450323667,5,0.106682153586786,1,0.125823453039406,3,0.0189275882788342,3,0.0413999893185169,4,0.0437182581388776,6,22.4233151757686,104,0.909546098189084,104,0.90952435617587,104,11.1895085625,104,9.35654281249999,104,13.0224743125,104,22.4146491985627,104,2.8333,34.5,207,6,2,18,2,95,9.5,4,0.0913461538461538,1,0.1204,1,0.0274,16
"L033",23.569,93,5.65249067514457,102,4.54150957393469,92,0.418583045170344,92,5.32455450000001,102,0.524601043027529,100,90.5305420143606,101,97.7588217252395,66,91.2418352682608,98,74.3590795719481,100,1.90733031002653,0.212919612972819,88,0.916444744103455,48,0.283758804713316,98,0.267051432938294,102,0.739118832869897,102,2.42763117247396,101,1.24464753688836,100,0.228583942717094,91,0.0174168729560306,91,1.54914749108225,100,0.267080866477519,102,0.897074327213065,80,0.713866102702062,89,0.142371805484913,98,0.328313760989026,99,0.3125224057117,99,23.5275343580101,93,0.955251153587586,93,0.954688864480098,93,6.80633053125,95,3.4425265625,80,10.1701345,102,23.5407567433562,93,2,22,2785,104,24.9365,85,2.4762,101,45.5,104,0.502762430939226,58,0.5121,47,0.0224,11
"L034",24.099375,81,3.4862806401469,71,3.12092827967762,61,0.0927501540499851,61,2.1176661875,69,0.10027620934021,42,95.5157621191446,74,97.6821875992468,68,94.2987834887767,76,14.4313569065693,42,1.17731435260726,0.119712926220622,72,0.877940564096364,56,0.055998845246872,33,0.116859318781992,58,0.323429368322481,58,0.917024678679618,40,0.548318583386392,42,0.103317961054799,27,0.00355820035884031,27,0.300653268886859,42,0.117003910700316,58,0.386631634641224,29,0.341448146323884,34,0.0640541183368443,52,0.14621684708611,52,0.138148418644923,52,24.083019891736,80,0.976955343276921,81,0.976850687221186,80,4.7437919375,79,3.16601525,75,6.321568625,81,24.0883904531547,80,8.5,69,1034.25,49,7.2,44,0.8,53.5,20.25,37.5,0.28125,25,0.3713,31,0.1133,53
"L035",24.325,69,3.22931608083349,63,3.02480224063729,59,0.0655765491721423,59,1.8511775,59,0.041239682102291,22,97.1578724464442,61,98.491666776358,55,96.0146340418843,66,6.09358275204473,22,1.14272755814114,0.040284889026276,41,0.946182866910523,35,0.0284377955001392,21,0.0591252416006329,26,0.163758420142399,26,0.56635649379433,19,0.356299930771251,22,0.0813612908180497,22,0.00220655321452642,22,0.126949640667599,22,0.059590290576848,25,0.455887923091761,34,0.256975946927684,21,0.0395845485990679,23,0.0851172598824508,24,0.0782698552129695,22,24.3090502089301,70,0.986050010229375,70,0.986004086653352,70,4.07189765625,71,2.964274,72,5.1795213125,66,24.315376170869,70,8,67,417,16,2.7241,22,0.5241,31,13.5,15,0.194244604316547,12,0.2572,15,0.1164,56
"L036",23.986125,84,2.98721337167753,53,2.61365075971612,39,-0.0613223109822416,39,1.5401886875,53,0.1013779515068,44,95.0937802470725,76,96.0276775897435,83,93.7284556698024,83,14.5869568002508,44,0.960844001247595,0.141391559399404,77,0.804025046355589,67,0.065099490161688,42,0.102544999092524,52,0.283886724032566,52,1.01246873474603,52,0.551266662640284,44,0.122051323806347,33,0.00496550854762723,33,0.303894933338557,44,0.10338433256035,52,0.554252512529716,47,0.435096458206534,52,0.0709800686450486,54,0.156245282462691,56,0.149441054703075,56,23.9758372329584,83,0.972502630075782,84,0.972400890685705,83,5.04524687499999,82,3.747153125,84,6.34334062499999,82,23.9780921444413,83,10.1667,81.5,1063.5833,50,12.9167,67,1.25,73.5,26.75,65.5,0.318452380952381,36,0.3487,24,0.1255,61
"L037",25.218375,25,3.05798808131086,54,3.41299677846483,71,0.170454333745985,71,1.7841321875,57,0.0112528598246726,5,101.544910703839,11,102.292473305198,11,101.822976877605,16,1.85852077499033,5,1.15062458675564,-0.00538401685925277,11,0.995355022359025,4,0.00759463492035465,4,0.0399937593412446,13,0.11070041060532,13,0.38713117247395,11,0.19677190554624,5,0.0394256626572602,2,0.000518127625321361,2,0.0387191828122983,5,0.0401138047955996,11,0.166691513562647,8,0.140191081727815,6,0.0247466120214641,9,0.055602602320241,10,0.0513687131110741,10,25.1970214561302,25,1.02200648851472,25,1.02199727197884,25,1.944761625,26,1.106290125,21,2.783233125,32,25.2095098536544,25,0.5,2.5,211.3333,7,3.2098,25,0.4066,23,12.5,9.5,0.446428571428571,49,0.4379,41,0.0174,9
"L038",24.363375,67,3.08871793350647,55,2.9153533717623,54,0.0335649838212601,54,1.6988406875,55,0.0159468379828299,11,97.8364205317829,52,98.8347293064019,47,97.4442332070714,56,2.52145492101919,11,1.11368283930491,0.00806993729596434,17,0.979282835237253,21,0.0100537088334936,9,0.0485986736569462,20,0.134500013270921,20,0.375024678679618,10,0.229194918910884,11,0.045107265271197,6,0.000678221793415378,6,0.0525303108545667,11,0.0487782752392563,17,0.141961842231355,6,0.138623788820575,5,0.0248220719953811,10,0.0564329181569638,12,0.0544962717091041,12,24.3487761234362,67,0.987611690943982,67,0.987593258223411,67,3.9413640625,65,2.7692348125,66,5.1134933125,65,24.3546653853958,67,3.6667,42.5,330,11,2.5159,20,0.4204,25,13,11,0.203125,13,0.2393,10.5,0.0558,26
"L039",26.760625,3,1.14416322954443,5,1.70392606773548,13,-0.432915928790435,13,0.281248187500001,7,0.196858133256131,73,105.18255922074,2,106.247006582808,3,107.657323521152,3,28.0716963150026,73,0.386837188006585,0.0307356345948359,35,0.713681507626927,76,0.125007069289527,70,0.137540623114941,68,0.380841040083154,68,1.36486882752607,71,0.764739829329269,73,0.166843696568945,67,0.00927893969493007,67,0.584827006562559,73,0.138267585678974,69,0.883309290175229,78,0.577496802342687,76,0.0949501580096812,78,0.208459648717527,78,0.197973671554771,78,26.7415785628132,3,1.08445715286342,3,1.0842310745218,3,0.0842768124999996,3,0.0997290624999998,3,0.0688245624999995,3,26.7593194859641,3,5.3333,50.5,1552.6667,73,0.0594,2,0.0396,2,32,85,7.11111111111111,102,8.5312,102,1.3333,100
"L040",24.98975,34,3.21833614817876,60,3.43647326141734,73,0.176408515232722,73,1.94047425,63,0.0615350619684189,29,99.6647576680859,29,99.454808468316,39,100.543172896767,32,8.95991486236868,29,1.15375443239154,0.0679499198450569,55,0.92014574399665,46,0.0589651719457975,36,0.0490772655912906,21,0.13584242535157,21,0.744825228540359,31,0.432047327229336,29,0.141202960959485,52,0.00664609206124191,52,0.186664892966013,29,0.0558534400715609,21,0.297845912713583,22,0.360358420121057,36,0.0441878669298352,29,0.0909148152942135,27,0.0848661575544753,27,24.9686969873659,34,1.01280141922127,34,1.01274570387486,34,2.42290696875,36,1.420804625,27,3.42500931249999,46,24.9800070932389,34,0.5,2.5,746.25,32,7.412,45,0.5768,36,15.25,18.5,0.342696629213483,38,0.6185,59,0.0131,6
"L041",25.015,33,2.19391302516623,23,2.3541392016042,32,-0.152153144250561,32,0.903568500000003,25,0.0466777634108286,25,99.8823339742282,27,100.429934452219,31,99.6359568194452,39,6.86160715838882,25,0.783530029215109,0.0305204207587061,34,0.911355775068635,49,0.0337577972744578,24,0.0587185157980196,24,0.162655161423417,24,0.63464350620567,24,0.378087488728602,25,0.0915573980068607,24,0.00279425237659557,24,0.142950149133101,25,0.0596218816916761,26,0.490887886997284,40,0.248878910933201,19,0.0336680437516352,17,0.0694592931241076,16,0.0671236862753992,17,25.0030456310548,33,1.01400184208489,33,1.01395200321758,33,2.28768946875,32,1.7833233125,36,2.792055625,33,25.0105014451178,33,7.8333,65.5,562,24,4.5162,31,0.4188,24,17,24,0.453333333333333,50,0.5743,53,0.2191,81
"L042",23.315,97,4.44859340315826,94,3.39092041594892,69,0.164817771281772,69,3.2272865,89,0.144884184749972,56,91.7118378441596,96,95.3381377089407,89,92.8583285836881,90,20.7313755875167,56,1.54201401127855,0.00939581176068388,19,0.988272838076588,9,0.0823446237904616,50,0.134801717900108,67,0.373134993533444,67,1.30463117247392,68,0.657193775132772,56,0.126110430428864,38,0.00530128022098442,38,0.431903658073264,56,0.134860445306656,67,0.58866216356307,55,0.429529429495408,51,0.0809747584728647,62,0.18396495717474,64,0.176783026998783,67,23.2934793947117,97,0.945204861936494,97,0.945026467289028,97,7.53652165624999,98,5.0020085,94,10.0710348125,101,23.2976790097413,97,1,9,1548,72,6.2222,40,1.3333,77,34,93,0.357894736842105,40,0.3549,26,0.0104,2
"L043",24.33,68,2.82988124306438,50,2.65331224827039,42,-0.0482406992967031,42,1.4221385,47,0.0297924796850701,17,97.4275119585421,59,98.6336829867145,50,96.4673659906533,63,4.47688554912023,17,0.995352976917662,0.0370920975891397,38,0.934437129003176,42,0.0189576046771674,16,0.0588316264345667,25,0.162869276428813,25,0.495274678679614,17,0.305398835852406,17,0.0632344572613756,14,0.00133286552838025,14,0.0932684489400045,17,0.0590172916404945,24,0.312290602152236,23,0.22553783577502,16,0.0389322880601653,22,0.0866916710842669,25,0.0834831160549708,25,24.3182117220016,68,0.986327115240535,68,0.986295789120949,68,4.01137265625,68,2.9601788125,71,5.0625665,64,24.3227066162529,68,7.5,63,408.9167,15,8.411,53,0.8219,58,13.25,13,0.192028985507246,11,0.2557,14,0.1095,52
"L044",25.574125,12,3.10520257291301,56,3.70980488876657,82,0.242884715440333,82,1.8919196875,62,0.0160269293025103,12,102.91836898403,5,103.706656555631,8,102.891424111099,9,2.5327662797064,12,1.18556761523725,-0.00623935084006982,13,0.996523855530854,1,0.0110343937733972,11,0.0428332568665112,17,0.118588592251661,17,0.430131172473941,12,0.229708432933033,12,0.0490897803728369,10,0.000803268845684456,10,0.0527659641605496,12,0.0430322643938589,14,0.24772860742953,15,0.173974123802561,12,0.0291855769543333,13,0.064505887372187,13,0.058449707612528,14,25.5493556744514,12,1.03630802568165,12,1.03629717076175,12,1.3367864375,12,0.630045249999999,12,2.043527625,15,25.5648422507359,12,1.3333,13.5,246.25,9,0.2762,6,0.1105,6,13.25,13,0.913793103448276,85,0.9372,81,0.092,42
"L045",25.31675,21,3.24959871978516,64,3.6961177880091,81,0.239674182811606,81,2.03047025,66,0.0300538851791455,18,101.539713212729,12,102.058713830529,13,101.771318952618,19,4.51380404812961,18,1.22182956096581,0.0044886676462999,8,0.986194024202157,11,0.0220563581562518,17,0.0553980537481446,23,0.153333556929202,23,0.511631172473937,18,0.306655481503321,18,0.0761959869004076,18,0.00193527613990903,18,0.0940375843360338,18,0.056598194935579,22,0.233661018962628,13,0.249094139644876,20,0.0379213049691538,21,0.082689407559328,22,0.0764800973811889,21,25.2927138859241,21,1.0259323153701,21,1.02590873558948,21,1.78569021875,21,0.950272624999999,17,2.6211078125,30,25.30673835034,21,2.1667,24.5,429.5833,17,2.6176,21,0.3386,20,14.25,17,0.537735849056604,62,0.7109,68,0.0858,41
"L046",25.193125,26,2.12582688353941,21,2.36109800054808,33,-0.149589396089822,33,0.860480687499999,22,0.0337421938424935,19,100.811303566833,19,100.63819260031,28,102.671645007158,12,5.03470671781466,19,0.781656007791013,0.010943713357434,21,0.952418787374373,33,0.0234609133537441,19,0.0604769631104243,29,0.167395628185984,29,0.589868827526054,21,0.323866829557777,19,0.0763077819201343,19,0.00194095919385692,19,0.104889723287806,19,0.0614020363052119,29,0.261056063836732,17,0.259894287474107,22,0.0408682721730298,25,0.0896848077803969,26,0.0847971001876422,26,25.1801737959873,26,1.02117082574365,26,1.02113301090058,26,1.928013375,25,1.564380625,31,2.291646125,21,25.188857620943,26,0.6667,4,507,21,1.2783,16,0.1942,15,17.5,28.5,0.636363636363636,73,0.7027,66,0.024,12
"L047",23.9243684210526,85,2.72111221991341,43,2.351188765393,30,-0.153242427159345,30,1.27143781301939,41,0.0858967937329944,37,95.0281963367254,78,95.7181985735212,87,93.860736727942,81,12.400540979273,37,0.877643198982373,0.109603958369416,70,0.812603336052826,64,0.0638243097773568,39,0.0791860740331952,36,0.219290935470141,36,0.926475765928728,41,0.508276109742387,37,0.130631004396713,41,0.00568815310323132,41,0.258344603734855,37,0.0813066686334818,36,0.577426524128573,53,0.419753315196792,48,0.0603272397750815,42,0.128184279179298,42,0.123805218777077,45,23.9173341022856,85,0.970071033403501,85,0.969986434411502,85,5.22682358232341,83,4.22807485214681,90,6.2255723125,80,23.9177566812251,85,11,86.5,966.6667,41,16.9333,76,1.4667,82,26,63.5,0.300578034682081,29,0.3264,22,0.1333,62
"L048",23.274125,99,1.56603325748744,11,1.18356734932495,5,-0.74943147111304,5,0.398538187499999,9,0.231369300059726,78,91.3969724636935,98,92.2494655976113,102,94.7858256596464,75,32.9457349497251,78,0.392707276723871,0.0863116599373496,64,0.519045818634154,92,0.127287101970361,71,0.176258670934359,86,0.487836849685874,86,1.62286882752605,86,0.828474186754949,78,0.154735111439528,60,0.00798098490406775,60,0.686369478119275,78,0.176369798819135,85,0.612462436966143,58,0.510540420421347,67,0.0976250430631913,79,0.223351421315773,82,0.206469683019883,80,23.2799794765963,98,0.944119584085487,98,0.943919916698633,98,7.48873181249999,97,7.7389110625,102,7.23855256249999,89,23.271975157387,98,2.6667,32,1920.3333,92,23.0976,83,2.8293,104,37.5,96,0.390625,44,0.4005,37,0.0281,18
"L049",24.746875,51,3.8509419499242,82,3.92137677315927,84,0.29105972130124,84,2.7245571875,84,0.0924648515345828,38,98.2438267967234,47,100.735868165621,27,97.3703607972309,57,13.3281528349437,38,1.41210794124325,0.0154057110439008,26,0.981697315749549,17,0.0602392373795168,38,0.0910981424051139,47,0.252287070607172,47,0.85913117247394,38,0.526943878157811,38,0.116098422895342,32,0.00449294793292856,32,0.277669850727994,38,0.0915320002178943,46,0.658039227626302,64,0.380561730745827,40,0.0615293833513004,47,0.134082110780725,50,0.124292131294723,48,24.7203698036233,51,1.00289929122818,51,1.00280830505621,51,3.049372125,52,1.69041625,34,4.40832799999999,56,24.7329883968101,51,5.8333,54,998.9167,46,9.1379,58,0.6897,45,24.25,56.5,0.532967032967033,60,0.5824,55,0.1241,60
"L050",26.46475,4,1.48779306124645,10,2.09915007760701,21,-0.25173044426255,21,0.465095249999999,11,0.430575976872253,95,102.622223766405,7,104.994242848076,5,102.697432846472,11,61.0798471518639,95,0.199030940760132,0.19645258829009,86,0.114244954300527,103,0.272987651790098,96,0.189477316291924,89,0.524855891334201,89,1.94314350620568,93,1.12805000583477,95,0.242189613110434,94,0.0195519362328606,94,1.27249681566383,95,0.18951793675634,89,1.54279203947748,103,0.608578509194411,82,0.101777030728104,83,0.221004899744155,81,0.205662329881374,79,26.4469788511852,4,1.07264194909329,4,1.07219938693927,4,0.269841093749999,4,0.2349705625,5,0.304711624999998,4,26.4625331553885,4,13.6667,96,1892.9167,91,0.2494,5,0.0756,4,23.75,53,3.95833333333333,98,6.5528,101,2.3768,103
"L051",25.44925,17,1.46615051148693,9,1.71044968025377,14,-0.429596818563097,14,0.41766525,10,0.465499479225492,98,98.5774429257352,41,100.166903668865,34,104.220980645409,6,66.0121202534434,98,0.143047341474028,0.185581403970755,85,0.0657156759428677,104,0.254386693237728,93,0.249986191907407,100,0.691892695428667,100,2.29436882752604,100,1.17271160362643,98,0.218297534006803,87,0.0158846044511504,87,1.37525250528007,98,0.250120457716848,99,0.860612578500252,75,0.714758642711723,90,0.137473981471257,97,0.314900824072288,97,0.297870829247327,97,25.4395555826743,16,1.03179012834031,17,1.03133737119379,17,1.49329134375,14,1.871169125,38,1.1154135625,9,25.4472008200734,17,1.6667,19.5,2598.6667,101,12.325,66,0.775,51,44,101,1.87234042553191,93,1.7659,94,0.0667,32
"L052",24.174125,77,3.66715688915791,75,3.33262388895265,68,0.149755183268709,68,2.3576631875,77,0.349602387889419,88,94.009893968226,84,96.6452839267781,78,92.0326431148167,93,49.6438848924422,88,0.993319756503248,0.507566228035804,98,0.561350514614723,87,0.200742029301623,84,0.202704830117541,91,0.561146113254751,91,1.67947532132038,87,1.01697964676088,88,0.198214770217063,76,0.0130963650440677,76,1.03424760192588,88,0.202709869216748,90,1.01879261930589,91,0.644714644783817,84,0.123876056868761,91,0.281575461164736,92,0.262177742715968,91,24.1551283455023,77,0.980047464884272,77,0.979701753069919,77,4.6050013125,78,3.9063648125,87,5.3036378125,70,24.1616692435951,77,15,102,1598.25,77,56.5161,103,2.3226,99,26.75,65.5,0.314705882352941,34,0.4679,45,0.2027,78
"L053",23.46825,96,3.68015922060877,76,2.89592248096248,52,0.0277564417280748,52,2.23777225,73,0.142392835402927,55,92.5423034062616,93,93.3651630693471,98,91.4309973733907,95,20.3795204028113,55,1.17589263242205,0.182009746412643,83,0.828814223313799,63,0.110176156758937,62,0.106964203785162,54,0.296052611060948,54,1.16394945013926,56,0.651592926392879,55,0.179329650438691,74,0.0107197078421544,74,0.424573341725236,55,0.111229602463689,55,0.460066301341636,35,0.537183807068644,72,0.0765132058232723,58,0.164375355335157,58,0.155614934452078,58,23.4553785182846,96,0.951555294770748,96,0.951403144191788,96,6.88175821874999,96,5.160531625,95,8.60298481249999,96,23.4564262227216,96,10.1667,81.5,1316.3333,59,4.5,30,1.1667,71,29,70.5,0.313513513513514,33,0.3379,23,0.1093,51
"L054",25.29475,22,2.78366188262879,47,3.15281111491327,63,0.101578482893441,63,1.48735625,50,0.00616880804996088,2,101.965886095521,9,101.889550828493,15,101.795815314936,18,1.14049623203866,2,1.04557373112026,0.000959570710218516,1,0.985898180575039,14,0.00711793591545941,3,0.0174967341055141,1,0.0484652172028336,1,0.29605054986074,3,0.154143887869328,2,0.0477152713128088,8,0.000758915705484985,8,0.023760338167472,2,0.0194121335413824,2,0.15705744336659,7,0.124252568387771,2,0.0146670951027844,2,0.0293572108111323,2,0.0265687193729479,1,25.2753871331125,22,1.02513102128843,22,1.02512425025986,22,1.77865790625,20,1.10090725,20,2.4564085625,26,25.2873571742185,22,2.6667,32,116.9167,2,1.4227,17,0.1956,16,8.75,2,0.336538461538462,37,0.3637,30,0.1036,47
"L055",24.227875,75,4.62701642530406,96,4.2505460058736,88,0.361072019320067,88,3.77010968750001,95,0.233607410458293,80,94.8414624672126,79,98.784582283524,49,92.9895499880253,88,33.2618250029385,80,1.64704811688765,0.0561601760386131,50,0.965153364012096,29,0.147026525696302,77,0.142785721543576,74,0.395485958366976,74,1.40110649379433,75,0.832438999303384,80,0.176786587360758,70,0.0104178324902209,70,0.69295468756122,80,0.142786242501899,73,1.11274614049289,95,0.469173773836575,57,0.0830950210712006,65,0.183419342979318,63,0.170155182744749,64,24.1953202194845,76,0.98189403213018,76,0.98164409085373,76,4.5326848125,75,2.5939980625,59,6.4713715625,83,24.2081504903182,76,9.6667,76,1418.9167,66,21.6522,81,1.3043,76,25.25,60,0.382575757575758,42,0.4627,43,0.1371,63
"L056",24.958125,37,3.12390292716849,57,3.31517777699978,66,0.145196222020024,66,1.8236446875,58,0.0129442847455959,9,100.394269850579,23,100.975034715253,22,100.02685822714,36,2.0974020176683,9,1.1634982420947,-0.00560779196365474,12,0.995701079292743,3,0.00963617448357568,8,0.0349288604353757,9,0.0967448905629527,9,0.329606493794325,6,0.209035583975767,9,0.0467369447673418,7,0.000728114002061853,7,0.0436958753680901,9,0.0351109129533394,7,0.272897476070777,20,0.143808580622472,8,0.0225272658700292,7,0.0485582115248629,8,0.044333430353908,8,24.9381868586863,38,1.01152481290685,38,1.01151236976132,38,2.4853956875,39,1.57940525,32,3.391386125,45,24.9489563243939,38,2.8333,34.5,254.9167,10,3.1811,23,0.3774,21,10.25,6.5,0.277027027027027,24,0.3568,28,0.0731,35
"L057",24.27725,72,3.54618990455499,74,3.29004541839493,65,0.138586363724643,65,2.22353625000001,72,0.0447698987691718,23,96.8841482331313,64,98.464517192347,57,96.351787954277,64,6.59215796745959,23,1.27765707354137,0.00743653893478574,16,0.984741258116702,16,0.0311808028094199,23,0.062360903067777,30,0.172695036426148,30,0.601631172473952,23,0.370589563158591,23,0.0865677377171947,23,0.00249799107115767,23,0.137336624322075,23,0.0630827279413748,30,0.442671848702595,33,0.289183243169084,27,0.0445295405990093,30,0.0961402129935936,30,0.0904454411210592,29,24.2583247366535,72,0.984062869085608,72,0.984012033166657,72,4.23280603125,72,2.81118125,67,5.6544308125,74,24.2657179783858,72,3.1667,39.5,473.5833,20,4.8495,32,0.6228,40,17.25,26,0.247311827956989,21,0.2736,16,0.046,24
"L058",24.943,39,2.48563229515016,33,2.63006774030067,40,-0.0558835542125358,40,1.1531675,34,0.0107556041463546,4,100.344370765176,24,100.249750897223,32,100.858396380702,30,1.78829297303701,4,0.915969967672697,0.00436478831669979,7,0.975905612610303,23,0.0077823029529833,5,0.0389028315537021,12,0.107665755659264,12,0.297368827526057,4,0.193018402244288,4,0.042456747536831,3,0.000600858470468735,3,0.0372561036049377,4,0.0393013074643126,9,0.118011822651183,2,0.126285574070807,4,0.0207100277302373,5,0.0462943169111672,6,0.0413918007517056,5,24.9291402864931,40,1.01103704341916,40,1.011024207888,39,2.46545296875,37,1.882028125,39,3.0488778125,39,24.9372030637527,40,3.1667,39.5,204.9167,5,0.3852,7,0.1401,8,9.25,3,0.22289156626506,15,0.3042,21,0.0777,37
"L059",23.48275,94,2.79472466275484,49,2.20578302135618,23,-0.208691843968127,23,1.29210325,43,0.048058184796174,27,93.7546847307862,86,93.1902451294637,100,93.7119979218344,84,7.0565651325037,27,0.926847208444787,0.0603892751551068,52,0.891778123654026,55,0.047308471673414,30,0.0413068226592588,16,0.114331773077638,16,0.732050549860732,29,0.383421143905532,27,0.127257173182029,39,0.00539812937542695,39,0.147011773593827,27,0.0478902975361988,15,0.2568851601527,16,0.31530805213658,29,0.0378703676173466,20,0.0774728311832193,19,0.0670436229437354,16,23.4779166643892,95,0.952254453293479,94,0.952207539949247,94,6.74286959374999,94,5.650176625,98,7.83556256249999,90,23.475803652116,94,5.8333,54,685.6667,28,8.087,49,1.3913,80,21.5,43.5,0.227513227513228,18,0.2425,12,0.0624,30
"L060",25.8878552631579,8,1.36347548419967,8,1.72837761558743,15,-0.420540156790614,15,0.373773119806093,8,0.186625648684721,70,101.933082600487,10,101.233631079493,19,106.000058373752,4,26.6265546478402,70,0.432549822713654,0.0518773234548075,48,0.671431870726627,81,0.123673923449425,69,0.139436656363438,70,0.385949847373459,70,1.30978988015764,69,0.744795199029016,70,0.174852895116675,69,0.0101911783102276,69,0.554719888496671,70,0.141517902646913,72,0.600519034299787,56,0.596534001029499,80,0.0940145313189789,77,0.206418809819249,77,0.195440867786085,76,25.8739328232942,8,1.04928193509429,8,1.04908732123157,8,0.79650553367382,8,0.768984312499999,14,0.824026754847642,6,25.886037610161,8,2,22,1392.9167,63,1.1114,14,0.1804,13,29.25,72.5,3.25,97,3.0067,97,0.186,77
"L061",24.522125,59,4.28973508882836,91,4.17877673206109,87,0.346280912722596,87,3.3196966875,92,0.16728787312102,62,96.5934607640096,67,99.1914335603747,44,95.1633836356792,74,23.8954657297667,62,1.55188910339048,0.0351102614139112,36,0.973107238682042,25,0.107229013022173,61,0.1197168681802,60,0.33159128306537,60,1.15160649379433,55,0.705565165454951,62,0.152899853997902,59,0.00779278845085994,59,0.497822202703472,62,0.119941101232672,60,0.936633508816285,84,0.450677098506907,55,0.0737658901456782,56,0.160375841166815,57,0.147693983810621,55,24.4918598642994,59,0.993784917773851,59,0.993614607987213,59,3.6760265625,60,2.0893353125,46,5.2627178125,68,24.5050351329967,59,8.8333,70,1201.6667,54,15.3915,73,0.8995,60,22,45,0.4,46,0.5198,48,0.153,68
