"GEN","Y","Y_R","ASTAB","ASTAB_R","ssiASTAB","ASI","ASI_R","ASI_SSI","ASV","ASV_R","ASV_SSI","AVAMGE","AVAMGE_R","AVAMGE_SSI","DA","DA_R","DA_SSI","DZ","DZ_R","DZ_SSI","EV","EV_R","EV_SSI","FA","FA_R","FA_SSI","MASI","MASI_R","MASI_SSI","MASV","MASV_R","MASV_SSI","SIPC","SIPC_R","SIPC_SSI","ZA","ZA_R","ZA_SSI","WAAS","WAAS_R","WAAS_SSI"
"L044",36.3864513589212,79,0.0457987138676606,10,89,0.082212156622023,22,101,0.24923952165891,22,101,1.3353304037376,14,93,0.748494639867845,10,89,0.0615062426636201,9,88,0.00126100596219871,9,88,0.560244225910895,10,89,0.0829417705740482,13,92,0.306099855107396,12,91,0.344637806546677,13,92,0.0361189993320172,13,92,0.125894995771558,15,94
"L045",40.4875,2,0.817289725415539,100,102,0.374299936814234,102,104,1.13503105636692,102,104,5.25396726331778,99,101,3.22500929916923,101,103,0.255832949858405,97,99,0.0218168327444177,97,99,10.400684979728,101,103,0.382741730544069,102,104,1.19547787065137,99,101,1.25431553803576,96,98,0.134368057098845,98,100,0.473896464431825,99,101
"L046",37.548326980195,54,0.142720638658742,37,91,0.154017924894188,53,107,0.466986682964996,53,107,2.11947256550152,37,91,1.34169874049271,41,95,0.106958364837244,32,86,0.00381336393621897,32,86,1.80015551023971,41,95,0.15534674725287,48,102,0.528491791764957,45,99,0.600080059429917,43,97,0.0641616224799349,49,103,0.225243330643754,50,104
"L047",39.7046052631579,9,0.505636133378757,85,94,0.319625643020866,98,107,0.969232703731576,98,107,4.52238831594937,93,102,2.59726053480371,91,100,0.194882487841421,74,83,0.0126597280224205,74,83,6.74576228564887,91,100,0.320095012470861,98,107,0.97766289763772,87,96,0.868524694543293,66,75,0.101110049849944,78,87,0.364166973930785,79,88
"L048",38.0032857900184,38,0.219352664662907,53,91,0.202853340437575,68,106,0.615088743104825,68,106,2.50917589675588,48,86,1.69162754170296,55,93,0.129927813689874,50,88,0.00562707892341023,50,88,2.86160373984799,55,93,0.202865090705946,66,104,0.657947689744895,56,94,0.63547803626016,47,85,0.072842412860206,54,92,0.260578282565594,57,95
"L049",36.6125,76,0.44571793628806,76,152,0.299734212807907,95,171,0.908903222772836,95,171,4.7460327366822,95,171,2.43755737457201,83,159,0.18296023502368,71,147,0.0111581491999734,71,147,5.94168595433037,83,159,0.29974083748839,94,170,0.923739434826701,81,157,0.804906737131694,61,137,0.0954658074669092,71,147,0.345068951487553,74,150
"L050",38.75,22,0.741291805311439,96,118,0.24694352554503,82,104,0.748318181562135,82,104,4.31886416057743,90,112,2.84412984201183,96,118,0.261723427975245,98,120,0.0228330509170378,98,120,8.08907455822226,96,118,0.263866657454841,85,107,1.21276615084819,100,122,1.22387751551471,92,114,0.10945148248715,79,101,0.36134089879798,78,100
"L051",36.9969100121267,71,0.0530974335313046,11,82,0.0531304237474889,13,84,0.161107131004678,13,84,1.13296584417578,8,79,0.741244036168326,8,79,0.0725401879381218,13,84,0.00175402628869934,13,84,0.549442721155111,8,79,0.0681548548220628,7,78,0.258087353790409,7,78,0.348964437812575,14,85,0.0318605230581802,10,81,0.106909541536927,8,79
"L052",36.573494697883,77,0.213051646084265,52,129,0.197526873247778,66,143,0.598962684066434,66,143,2.80998847178583,57,134,1.6616049328624,54,131,0.12888525280584,48,125,0.00553713613027506,48,125,2.76093095291265,54,131,0.199329396814849,63,140,0.630661586732458,54,131,0.681919573072173,52,129,0.0744562001411108,56,133,0.263407590084733,58,135
"L053",38.2229137072963,34,0.116507074267302,26,60,0.0318550007359711,5,39,0.0965629216829052,5,39,1.76012346330319,22,56,1.04949185883235,21,55,0.111255123207473,33,67,0.00412590081330333,33,67,1.10143316175539,21,55,0.0785008583636188,11,45,0.353463802646126,17,51,0.448781880991251,19,53,0.0363662060931211,15,49,0.116674608092738,13,47
