"GEN","Y","Y_R","ASTAB","ASTAB_R","ssiASTAB","ASI","ASI_R","ASI_SSI","ASV","ASV_R","ASV_SSI","AVAMGE","AVAMGE_R","AVAMGE_SSI","DA","DA_R","DA_SSI","DZ","DZ_R","DZ_SSI","EV","EV_R","EV_SSI","FA","FA_R","FA_SSI","MASI","MASI_R","MASI_SSI","MASV","MASV_R","MASV_SSI","SIPC","SIPC_R","SIPC_SSI","ZA","ZA_R","ZA_SSI","WAAS","WAAS_R","WAAS_SSI"
"L036",88.7395280181671,78,0.0217312464833567,6,84,0.0732106417589317,23,101,0.233664851096489,23,101,0.927011050110868,10,88,0.493807434246996,8,86,0.0444390636826178,3,81,0.000658276793662587,3,81,0.243845782117601,8,86,0.073492888189806,16,94,0.238136805197875,7,85,0.196238026625617,4,82,0.0257368671738759,8,86,0.0848037194489646,12,90
"L037",89.6899449294966,61,0.27640692000531,71,132,0.112583247104096,36,97,0.359379735474334,36,97,2.24169377591272,57,118,1.44377434825258,61,122,0.195417036885096,78,139,0.012729272768317,78,139,2.08448436867217,61,122,0.137922015831739,43,104,0.624676724096284,53,114,0.80406171531334,72,133,0.075699858440585,60,121,0.226504291603947,56,117
"L038",90.6418416111829,43,0.0713156822133653,20,63,0.0631044137030125,20,63,0.20144436548136,20,63,1.16589295083237,16,59,0.743198054279827,17,60,0.0981975114322753,25,68,0.00321425041716395,25,68,0.552343347885321,17,60,0.0741336475366016,17,60,0.331033119946782,18,61,0.423605266356567,26,69,0.0407721190848903,20,63,0.122777287370928,20,63
"L039",88.8875,76,0.421387280277256,86,162,0.203246604131527,73,149,0.649336314118557,73,149,3.25388883458101,83,159,1.94852465273065,82,158,0.216439964335812,85,161,0.0156154193872292,85,161,3.79674832229908,82,158,0.203632264976712,71,147,1.18558322706636,94,170,0.772977938621037,70,146,0.0804945055243906,65,141,0.243166388464787,63,139
"L040",89.9375,58,0.374600597248832,80,138,0.196601020524274,69,127,0.628000994245997,69,127,3.15388883458101,79,137,1.84003835139925,77,135,0.204700033172236,83,141,0.0139673678602382,83,141,3.38574113462006,77,135,0.1985390902852,68,126,1.0876547467215,89,147,0.892754796538663,76,134,0.0946734612251895,74,132,0.289715546861916,72,130
"L041",90.4833333333333,46,0.486863040877097,92,138,0.298232038745562,93,139,0.951948767244662,93,139,4.3482102105541,96,142,2.22098298536172,93,139,0.224544014802329,93,139,0.0168066715278495,93,139,4.93276542126627,93,139,0.30296715582702,94,140,1.10073021428236,91,137,1.1575659917681,95,141,0.134861383176486,96,142,0.429525426773762,96,142
"L042",90.7773858762156,34,0.0633127321484529,18,52,0.0846011028567031,29,63,0.270056488682143,29,63,1.16878370979148,17,51,0.74792227301984,20,54,0.0873597534248928,19,53,0.00254390883948602,19,53,0.559387726479164,20,54,0.0896256265434161,26,60,0.356689759962931,23,57,0.426376081353871,27,61,0.0450816804655483,25,59,0.139740260709405,24,58
"L043",89.3664135567286,66,0.213500285045305,59,125,0.202775146585466,72,138,0.64722516465188,72,138,2.51946889586492,66,132,1.48104931864065,65,131,0.147825705047854,58,124,0.0072841463576317,58,124,2.19350708424594,65,131,0.205970790273824,72,138,0.719437920961421,62,128,0.744456498716466,66,132,0.0876967730735339,70,136,0.280581103044616,71,137
"L044",91.5049191856927,21,0.0281573092636797,10,31,0.0784494048997027,27,48,0.250385440444962,27,48,1.03455361999158,13,34,0.548949569333017,10,31,0.0524253787833505,7,28,0.000916140113525926,7,28,0.301345629670905,10,31,0.0793405321483659,21,42,0.261497076586064,11,32,0.240185243999785,8,29,0.0295920131136438,14,35,0.0961026568582069,16,37
"L045",92.3,8,0.818321859692143,99,107,0.416226182337724,101,109,1.32858948996989,101,109,5.08512312277919,101,109,2.95761701138826,100,108,0.280257445440276,95,103,0.0261814119082363,95,103,8.74749838605322,100,108,0.418125171662882,101,109,1.49832829849452,98,106,1.42107999305199,101,109,0.175543491479629,101,109,0.566957314294264,101,109
"L046",90.4387597548317,49,0.35807796494272,79,128,0.283536982782582,90,139,0.904993077481475,90,139,2.86991589654748,75,124,1.97187525722112,83,132,0.184286275349572,71,120,0.0113204770940728,71,120,3.88829203004087,83,132,0.285286676509028,90,139,0.967449546042198,82,131,0.909143568691468,78,127,0.113256367378862,83,132,0.367508280049614,86,135
"L047",91.2059210526316,24,0.633468319065374,95,119,0.380525603389983,100,124,1.21450903508219,100,124,4.20880733330551,95,119,2.62529307788864,97,121,0.24584951456325,94,118,0.0201473279369953,94,118,6.89216374481,97,121,0.383950624470409,100,124,1.2509621958782,96,120,1.04846338773763,87,111,0.132899819663206,95,119,0.435373011800134,97,121
"L048",89.5927408963411,63,0.14668671885157,46,109,0.16276872189938,57,120,0.519531102718893,57,120,1.8846621287951,45,108,1.21410421171956,48,111,0.124302469699128,47,110,0.00515036799110085,47,110,1.47404903691516,48,111,0.166140922164314,58,121,0.585274934603707,49,112,0.622528962828029,53,116,0.0720436006562292,56,119,0.229473693592604,57,120
"L049",90.95,30,0.242762639048337,63,93,0.249853367766618,84,114,0.797447584621315,84,114,3.21487687722081,81,111,1.66416837852905,71,101,0.146624087637431,56,86,0.00716620769183631,56,86,2.769456392096,71,101,0.250332560397651,83,113,0.802814835325561,68,98,0.587545839509704,48,78,0.0807668464217264,66,96,0.269327905478996,67,97
