"GEN","Y","Y_R","ASTAB","ASTAB_R","ssiASTAB","ASI","ASI_R","ASI_SSI","ASV","ASV_R","ASV_SSI","AVAMGE","AVAMGE_R","AVAMGE_SSI","DA","DA_R","DA_SSI","DZ","DZ_R","DZ_SSI","EV","EV_R","EV_SSI","FA","FA_R","FA_SSI","MASI","MASI_R","MASI_SSI","MASV","MASV_R","MASV_SSI","SIPC","SIPC_R","SIPC_SSI","ZA","ZA_R","ZA_SSI","WAAS","WAAS_R","WAAS_SSI"
"L072",3.95,14,0.179570140511622,88,102,0.148545037117544,74,88,0.52932209586518,74,88,1.52452344804319,87,101,0.830532626899702,85,99,0.22652821031599,91,105,0.0171050100229885,91,105,0.689784444344919,85,99,0.151059009037031,76,90,0.852596238077084,80,94,0.727998417540772,95,109,0.110989425316538,86,100,0.232482847083767,86,100
"L073",4.05,9.5,0.0575879025994909,36,45.5,0.125244205054924,59,68.5,0.446527302550189,60,69.5,0.965468960863695,44,53.5,0.527708485780121,41,50.5,0.116247227354707,35,44.5,0.00450447262255229,35,44.5,0.278476245964348,41,50.5,0.126013453241084,60,69.5,0.462895703268,31,40.5,0.337855711373887,34,43.5,0.0631203103057948,40,49.5,0.142024265311791,44,53.5
"L074",3.9875,12,0.111338594499121,64,76,0.109013841158625,50,62,0.388213175111834,50,62,1.12424089068826,60,72,0.665527569700779,62,74,0.169242861670789,63,75,0.00954771540883929,63,75,0.442926946031825,62,74,0.109283749535457,50,62,0.785143988291584,76,88,0.484104924200093,62,74,0.0770065548174174,60,72,0.160504845302817,57,69
"L075",4.2625,2,0.123454614025813,71,73,0.119941594689358,58,60,0.427367428261528,58,60,1.27452344804319,79,81,0.685709967055914,68,70,0.188100921867826,75,77,0.0117939856025087,75,77,0.470198158919823,68,70,0.12202444702964,58,60,0.713114921228654,71,73,0.600431768293812,86,88,0.090750415430184,76,78,0.189387415849292,69,71
"L076",3.4125,34,0.186822954926491,91,125,0.212874659461662,95,129,0.758826694152249,95,129,1.58970985155195,90,124,0.94360637819829,92,126,0.205902202738307,87,121,0.0141319056974957,87,121,0.890392996976494,92,126,0.213551503522488,95,129,0.922149447685361,91,125,0.711235950883189,93,127,0.129111604165735,97,131,0.284089084336831,97,131
"L077",2.25,94.5,0.0802719360334747,50,144.5,0.0745057353157124,29,123.5,0.265327083772436,29,123.5,0.875476551956813,36,130.5,0.525750489560773,40,134.5,0.157690310420513,58,152.5,0.00828874466683924,58,152.5,0.276413577273393,40,134.5,0.0772138464869275,29,123.5,0.561289031892153,48,142.5,0.460109980493169,58,152.5,0.0622037303831332,37,131.5,0.124778765579809,36,130.5
"L078",3.975,13,0.0931248142200834,57,70,0.181216230773398,87,100,0.64608237628968,87,100,1.2654689608637,77,90,0.717755134811796,72,85,0.131102987194149,42,55,0.00572933108374305,42,55,0.515172433548699,72,85,0.18132042551901,87,100,0.648263843598807,65,78,0.355338731079294,38,51,0.0805669710411442,64,77,0.187876376855252,68,81
"L079",3.9,16,0.138851457940588,75,91,0.198717201014753,92,108,0.70840793232874,92,108,1.41470985155196,81,97,0.83917123683,86,102,0.170272941608973,65,81,0.00966429154805753,65,81,0.704208364722791,86,102,0.199027296594008,92,108,0.801229252799026,77,93,0.580401595589125,81,97,0.112092332500152,89,105,0.250513260034776,91,107
"L080",3.7375,23,0.170905749433482,86,109,0.148853623612707,76,99,0.530567754626501,76,99,1.37452344804319,80,103,0.800359540503528,81,104,0.227450053757141,92,115,0.0172445089847087,92,115,0.640575394075018,81,104,0.152416969051729,77,100,0.740803945371001,73,96,0.708092922724482,92,115,0.107306854229827,85,108,0.226193085811291,84,107
"L081",4.125,5,0.0546828261737486,30,35,0.0726483756447381,28,33,0.258898386721988,28,33,0.740186403508767,28,33,0.437646916931414,29,34,0.131769695787763,44,49,0.00578775090933324,44,49,0.191534823899572,29,34,0.0751834381014142,27,32,0.413986239170651,30,35,0.397668047848192,47,52,0.0570967253386257,34,39,0.118130760749836,33,38
"L082",4.1875,4,0.211768394796838,95,99,0.161616919974491,81,85,0.575842697260677,81,85,1.67452344804319,95,99,0.909570792182417,91,95,0.242165332527097,94,98,0.0195480160926532,94,98,0.827319025991349,91,95,0.163721588307276,83,87,0.967257547989848,98,102,0.779949507775759,96,100,0.120223347281186,94,98,0.251852510523297,92,96
"L083",2.9375,58,0.269019541734187,100,158,0.209202072072079,94,152,0.74579780555615,94,152,1.52547655195682,88,146,1.03006270331106,98,156,0.281578130691627,100,158,0.0264287478945971,100,158,1.06102917275248,98,156,0.213316552907675,94,152,0.89793500138682,85,143,0.856169990603829,99,157,0.135351459234199,100,158,0.290456010413963,99,157
"L084",2.3625,86,0.333406314513839,101,187,0.153304330996945,78,164,0.545704359705005,78,164,1.81057270580297,98,184,1.09665163584627,99,185,0.309742043926811,101,187,0.0319800445919862,101,187,1.2026448104043,99,185,0.156245795892373,79,165,1.27066900149979,101,187,0.861046956630176,100,186,0.115825473596308,91,177,0.229325199831013,85,171
"L085",3.0875,45.5,0.201437295095282,93,138.5,0.0464393461349162,17,62.5,0.16526763745375,17,62.5,1.27452344804318,78,123.5,0.730833272097936,74,119.5,0.278815752137461,99,144.5,0.025912741213326,99,144.5,0.534117271605375,74,119.5,0.0671009328724205,23,68.5,0.577169316975567,51,96.5,0.58969964853183,83,128.5,0.0563896295063682,32,77.5,0.0993000104237806,24,69.5
"L086",4.0375,11,0.114790235418468,65,76,0.076624668660468,30,41,0.272937252822344,30,41,1.17452344804318,67,78,0.599616236931489,51,62,0.198314708399357,82,93,0.0131095745225073,82,93,0.359539631591879,51,62,0.0825142978807702,32,43,0.569393570131596,49,60,0.546386034482911,74,85,0.0699807110345849,50,61,0.138978285896559,41,52
"L087",3.0875,48,0.00406060222320187,1,49,0.0189274866356286,4,52,0.067403689261472,4,52,0.210572705802972,2,50,0.12280525057012,2,50,0.033913420966698,1,49,0.000383373373888157,1,49,0.0150811295675899,2,50,0.0192257013490783,3,51,0.138704611925752,2,50,0.101598152290051,3,51,0.0146706153742272,4,52,0.0299174256840157,4,52
"L088",3.1625,41.5,0.139217602229507,76,117.5,0.107403372738039,49,90.5,0.382261260418459,49,90.5,1.17452344804319,68,109.5,0.733240223747603,75,116.5,0.190072917254479,77,118.5,0.0120425712912093,77,118.5,0.537641225721435,75,116.5,0.107409638328399,49,90.5,0.9018237983804,87,128.5,0.424365457985536,51,92.5,0.0650441981694468,42,83.5,0.131758613984746,39,80.5
"L089",3.0125,54,0.0318819684046967,22,76,0.0845624177025314,36,90,0.301430887502282,36,90,0.684531039136305,24,78,0.383499260591116,24,78,0.0870275131689747,20,74,0.00252459601612536,20,74,0.147071682873933,24,78,0.0849631922856676,34,88,0.37473289088219,27,81,0.299696594719994,29,83,0.0527694569799532,30,84,0.115303155476663,32,86
"L090",3.5875,31,0.116535667464704,66,97,0.158163609056635,80,111,0.563880920794892,80,111,1.08942729419703,55,86,0.71247613853984,70,101,0.176637443508812,70,101,0.0104002621497762,70,101,0.507622247988641,70,101,0.160050760967182,80,111,0.617981235482677,58,89,0.534917944421279,70,101,0.0908966331130421,77,108,0.199382816763702,77,108
"L091",2.8125,64,0.00428171331387051,2,66,0.0124690440174264,3,67,0.044422419083756,3,67,0.184813596491228,1,65,0.111613455464535,1,65,0.0395302038425463,4,68,0.000520879005277753,4,68,0.0124575634407337,1,65,0.0141051957133943,1,65,0.0952554297172869,1,65,0.101014275794578,2,66,0.0123021095503434,2,66,0.0241457373754578,3,67
"L092",3.6375,26.5,0.0211109858812747,15,41.5,0.00453751071020782,1,27.5,0.0161507786822393,1,27.5,0.389427294197033,9,35.5,0.228931643468864,11,37.5,0.092324611769716,22,48.5,0.00284127797947626,22,48.5,0.0524096973813549,11,37.5,0.0173618057685651,2,28.5,0.14922995672135,3,29.5,0.162176857493445,10,36.5,0.0134778840287762,3,29.5,0.0225114271197725,1,27.5
"L093",1.9875,102,0.143107291380057,78,180,0.125314828056275,60,162,0.446287753603188,59,161,1.11057270580297,58,160,0.755846079277714,76,178,0.191804457241502,78,180,0.012262983272569,78,180,0.571303295559493,76,178,0.125659583448586,59,161,0.886735668530815,83,185,0.557122209990791,75,177,0.0888806589428458,74,176,0.185617796422978,67,169
"L094",2.5875,76,0.182925957722416,89,165,0.137436819241078,66,142,0.4896611788777,66,142,1.51057270580297,86,162,0.822663740687747,84,160,0.231912648627986,93,169,0.0179278255312159,93,169,0.676775630242356,84,160,0.140383263420422,67,143,0.858076457801724,81,157,0.726231766774877,94,170,0.10697109031962,84,160,0.22141558058522,83,159
"L095",3.1625,41.5,0.0307869998688211,21,62.5,0.0836135297649997,34,75.5,0.298086293863597,34,75.5,0.715468960863699,25,66.5,0.37235083964752,22,63.5,0.088510591040164,21,62.5,0.00261137490875972,21,62.5,0.138645147786213,22,63.5,0.0843625899299537,33,74.5,0.334554459296512,21,62.5,0.286253867369192,26,67.5,0.0494422868134952,25,66.5,0.108414054511408,28,69.5
"L096",3.6,30,0.109305605177512,63,93,0.198153883278534,91,121,0.70646732415713,91,121,1.4654689608637,85,115,0.781986427387026,79,109,0.140162790425405,50,80,0.00654853593994534,50,80,0.611502772617525,79,109,0.198176794864254,91,121,0.709768333905002,70,100,0.383000854669739,43,73,0.0894946666591707,75,105,0.209062897306812,78,108
"L097",2.15,99,0.0628373686328283,40,139,0.0775146206865307,31,130,0.275977406299454,31,130,0.850759109311743,34,133,0.496525280588961,34,133,0.127423371927892,38,137,0.00541223857115794,38,137,0.246537354263947,34,133,0.077634847124109,30,129,0.597166446425745,55,154,0.340526857797982,35,134,0.0533121010749439,31,130,0.110067336142455,29,128
"L098",3.125,44,0.0882425530801509,55,99,0.163017761459869,83,127,0.581164814428878,83,127,1.2654689608637,76,120,0.675518330262293,63,107,0.134409969170072,46,90,0.00602201327076653,46,90,0.456325014520356,63,107,0.163282029014326,81,125,0.631267652076233,61,105,0.451581222257878,55,99,0.088644402840128,73,117,0.199279296062135,76,120
"L099",3.675,24,0.0638930327237059,41,65,0.137207619915402,65,89,0.489142090972481,65,89,0.964709851551958,42,66,0.57291264853112,46,70,0.114635359131035,34,58,0.0043804218543671,34,58,0.328228902846942,46,70,0.137410577406757,65,89,0.541242014936434,46,70,0.387922565223843,45,69,0.0758215537531797,58,82,0.170072874832761,61,85
"L100",3.475,32,0.207569480446418,94,126,0.241400928732363,97,129,0.860653525958277,97,129,1.6654689608637,94,126,1.0096754587808,96,128,0.218023913986416,88,120,0.0158448090233186,88,120,1.01944453206421,96,128,0.242687682502384,97,129,0.890671594483405,84,116,0.651074356679001,89,121,0.122718794729001,95,127,0.276245722120504,95,127
