"GEN","Y","Y_R","ASTAB","ASTAB_R","ssiASTAB","ASI","ASI_R","ASI_SSI","ASV","ASV_R","ASV_SSI","AVAMGE","AVAMGE_R","AVAMGE_SSI","DA","DA_R","DA_SSI","DZ","DZ_R","DZ_SSI","EV","EV_R","EV_SSI","FA","FA_R","FA_SSI","MASI","MASI_R","MASI_SSI","MASV","MASV_R","MASV_SSI","SIPC","SIPC_R","SIPC_SSI","ZA","ZA_R","ZA_SSI","WAAS","WAAS_R","WAAS_SSI"
"L044",1.20348407613123,95.5,0.0112533373170098,43,138.5,0.0664141133980797,60,155.5,0.288624940719135,60,155.5,0.318004256127175,53,148.5,0.17500822383843,50,145.5,0.0661807801804097,42,137.5,0.00145996522176257,42,137.5,0.030627878411082,50,145.5,0.0664903412398295,60,155.5,0.29149341416462,53,148.5,0.145672878234024,43,138.5,0.0449940517811871,47,142.5,0.0733020268617676,49,144.5
"L045",1.43030029266522,64.5,0.00138725994928611,7,71.5,0.0202790200820268,21,85.5,0.0881313327307203,21,85.5,0.0995470289015393,10,74.5,0.0580891295433961,11,75.5,0.0248747351958065,7,71.5,0.000206250817020499,7,71.5,0.00337434697110946,11,75.5,0.0203021792970334,19,83.5,0.0956176312162147,12,76.5,0.0588994234272736,12,76.5,0.016121231374485,14,78.5,0.0253694786824882,16,80.5
"L046",1.43030029266522,64.5,0.00138725994928612,8,72.5,0.0202790200820266,20,84.5,0.0881313327307193,20,84.5,0.0995470289015376,9,73.5,0.058089129543396,10,74.5,0.0248747351958069,8,72.5,0.000206250817020504,8,72.5,0.00337434697110944,10,74.5,0.0203021792970332,18,82.5,0.0956176312162141,11,75.5,0.0588994234272747,13,77.5,0.016121231374485,15,79.5,0.0253694786824882,15,79.5
"L047",1.59738282518075,37,0.00282226213522388,16,53,0.0122413620128634,8,45,0.0532231151375029,8,45,0.133901854695166,15,52,0.0692089631105962,14,51,0.0407935701790782,16,53,0.000554705122651794,16,53,0.00478988057484386,14,51,0.0122464155511595,8,45,0.108331292959034,15,52,0.0577978606368432,11,48,0.0103301683349084,7,44,0.0136456179520118,6,43
"L048",1.40043345065599,71,0.00382997360388664,20,91,0.033569098545805,28,99,0.14588943210004,28,99,0.165769149433954,22,93,0.0964664231977243,24,95,0.0412736436380162,18,89,0.000567837886385986,18,89,0.00930577080456244,24,95,0.0335989318726671,28,99,0.158974656904933,25,96,0.0969446431688062,25,96,0.026688672473282,26,97,0.0420198453600277,26,97
"L049",1.20348407613123,95.5,0.0112533373170098,44,139.5,0.0664141133980799,62,157.5,0.288624940719136,62,157.5,0.318004256127177,55,150.5,0.17500822383843,52,147.5,0.0661807801804095,41,136.5,0.00145996522176256,41,136.5,0.0306278784110821,52,147.5,0.0664903412398297,62,157.5,0.291493414164621,55,150.5,0.145672878234023,42,137.5,0.0449940517811871,46,141.5,0.0733020268617677,50,145.5
"L050",1.43837930569181,59,0.00428865914448464,22,81,0.022494857560493,22,81,0.097775511265699,22,81,0.144564640109842,19,78,0.0902444328248184,20,79,0.0484658766185786,26,85,0.000782980398802428,26,85,0.00814405765587316,20,79,0.0224949536996993,21,80,0.144224078741906,20,79,0.0873234611997883,20,79,0.0211105646945198,21,80,0.0316089786056069,20,79
"L051",1.46420664118775,55.5,0.0014969555179792,9,64.5,0.0142749699976448,14,69.5,0.0620452393094567,14,69.5,0.0821157652553244,7,62.5,0.0540973465794917,7,62.5,0.0283323996674619,9,64.5,0.000267574956972265,9,64.5,0.00292652290694164,7,62.5,0.0142751489712894,13,68.5,0.0868648508194949,7,62.5,0.0529404040954595,9,64.5,0.0131329219097228,12,67.5,0.0198473143369459,12,67.5
"L052",1.63532868021657,26.5,0.00809325744855359,37,63.5,0.0524117431127105,46,72.5,0.227776019849328,46,72.5,0.260234569147482,41,67.5,0.144330805319901,41,67.5,0.0578328698268375,30,56.5,0.00111488027746931,30,56.5,0.0208313813642913,41,67.5,0.0524393574873441,45,71.5,0.239851470739935,41,67.5,0.134887680388279,38,64.5,0.0392952868558698,42,68.5,0.0627596263132768,44,70.5
"L053",1.33666026012423,84.5,0.0251412094409232,58,142.5,0.0807273682700465,71,155.5,0.350841567939976,71,155.5,0.40198663617669,62,146.5,0.241897356884148,63,147.5,0.107918186507476,58,142.5,0.00388211165968745,58,142.5,0.0585143312675366,63,147.5,0.0807745239987372,70,154.5,0.397195069031971,65,149.5,0.245564517027038,62,146.5,0.0663791241321013,67,151.5,0.10374404046212,68,152.5
"L054",1.62321016067669,30,0.00621440425087366,30,60,0.0186711991167287,17,47,0.0811766465946112,17,47,0.196350729549682,29,59,0.102998819653942,25,55,0.0604135345459976,34,64,0.00121659838544681,34,64,0.0106087568501054,25,55,0.018674405958549,15,45,0.161457740773292,26,56,0.0888256788487719,21,51,0.0170063199065001,16,46,0.0232028902683658,14,44
"L055",1.56751598317152,39.5,0.00488044526192646,25,64.5,0.0194824222348266,18,57.5,0.0846920133779643,18,57.5,0.167679734162747,24,63.5,0.0930638892615053,22,61.5,0.0528936119174478,28,67.5,0.000932578060557859,28,67.5,0.00866088748447772,22,61.5,0.0194826506643053,16,55.5,0.146982286488183,23,62.5,0.0862616278451216,19,58.5,0.0189507342641743,19,58.5,0.0273880305358278,19,58.5
"L056",1.29308460215893,89,0.00277160476951453,15,104,0.0283919288694307,24,113,0.123389222798699,24,113,0.13804044292162,16,105,0.0815619772888417,17,106,0.0356677004846635,14,103,0.000424061619287888,14,103,0.00665235613926553,17,106,0.0284517836823016,23,112,0.133384857427121,17,106,0.0854526198760044,17,106,0.0228087849185807,22,111,0.0357514690284615,23,112
"L057",1.54976766070216,44,0.0038112375855027,19,63,0.0328966552897355,27,71,0.142967879118941,27,71,0.16534145322813,21,65,0.095786824116928,23,67,0.0411978258905445,17,61,0.000565753619369207,17,61,0.00917511567440731,23,67,0.032906750666214,27,71,0.158140632707424,24,68,0.093281455538853,22,66,0.0261485330207035,25,69,0.0412319880276706,25,69
"L058",1.11388355010353,100,0.0307104188936619,66,166,0.105809961896099,80,180,0.459835804843052,80,180,0.516670617724429,72,172,0.284916160152944,71,171,0.111190846692524,61,161,0.00412113479606678,61,161,0.0811772183162979,71,171,0.105906516328997,80,180,0.473807147258549,71,171,0.259808537458617,65,165,0.0766963750775783,73,173,0.123253126894387,74,174
"L059",1.13971088559947,98.5,0.037376748670452,72,170.5,0.112555714398406,85,183.5,0.489154961779702,85,183.5,0.554221742869907,77,175.5,0.309770303344945,75,173.5,0.124818318071812,66,164.5,0.00519320417542532,66,164.5,0.0959576408344194,75,173.5,0.112646716432326,85,183.5,0.513851354887436,78,176.5,0.294292752092256,74,172.5,0.0846845034400062,78,176.5,0.135026221963859,79.5,178
"L060",1.46824614770104,53,0.0076870079319282,35,88,0.0351167393453616,30,83,0.152627918662616,30,83,0.184184645256632,27,80,0.124908985098867,33.5,86.5,0.0632892435182155,37,90,0.00133517611503599,37,90,0.0156022545584291,33.5,86.5,0.0351187991610415,30,83,0.201714983983416,32,85,0.124204665064595,32,85,0.031557348646762,33,86,0.0481278114890767,32,85
"L061",1.46824614770104,53,0.0076870079319282,36,89,0.0351167393453616,29,82,0.152627918662615,29,82,0.184184645256632,26,79,0.124908985098867,33.5,86.5,0.0632892435182155,38,91,0.00133517611503599,38,91,0.0156022545584291,33.5,86.5,0.0351187991610414,29,82,0.201714983983416,33,86,0.124204665064595,33,86,0.031557348646762,31.5,84.5,0.0481278114890767,30.5,83.5
"L062",1.41414226661206,69,0.053869978552296,81,150,0.103521326671908,78,147,0.449919227665466,78,147,0.524023116921332,73,142,0.339959210836447,80,149,0.163915456875066,81,150,0.00895609233418716,81,150,0.11557226503254,80,149,0.103558561909628,78,147,0.552825762752647,83,152,0.349017160927949,81,150,0.0903435092193848,83,152,0.139063325670539,82,151
"L063",1.43433979917851,61,0.000409396338826758,4,65,0.0046192573495164,3,64,0.0200833385992301,3,64,0.0483378857877414,3,64,0.0262071206074747,3,64,0.0156822906057465,4,65,8.19780795476946e-05,4,65,0.000686813170534723,3,64,0.00464816692300671,3,64,0.0405845290296833,3,64,0.0256804244775101,5,66,0.00450467426162516,4,65,0.00598741708331859,4,65
