"GEN","Y","Y_R","CV","CV_R","ACV","ACV_R","POLAR","POLAR_R","Var","Var_R","Shukla","Shukla_R","Wi_g","Wi_g_R","Wi_f","Wi_f_R","Wi_u","Wi_u_R","Ecoval","Ecoval_R","bij","Sij","Sij_R","R2","R2_R","ASTAB","ASTAB_R","ASI","ASI_R","ASV","ASV_R","AVAMGE","AVAMGE_R","DA","DA_R","DZ","DZ_R","EV","EV_R","FA","FA_R","MASI","MASI_R","MASV","MASV_R","SIPC","SIPC_R","ZA","ZA_R","WAAS","WAAS_R","WAASB","WAASB_R","HMGV","HMGV_R","RPGV","RPGV_R","HMRPGV","HMRPGV_R","Pi_a","Pi_a_R","Pi_f","Pi_f_R","Pi_u","Pi_u_R","Gai","Gai_R","S1","S1_R","S2","S2_R","S3","S3_R","S6","S6_R","N1","N1_R","N2","N2_R","N3","N3_R","N4","N4_R"
"L007",NA,46,NA,46,11.2796419755955,84,0.208028205630384,84,NA,46,2.21085561426941,89,86.8619621691959,99,NA,11,84.084074433292,103,314.011627840981,89,-1.10799832490266,434.253657298245,60,0.843315664019644,92,0.541121111161944,88,0.278094162298749,90,0.843131997270394,90,4.33750304209984,91,2.56329855381269,89,0.212780418373321,86,0.0150918354810419,86,6.57049947597825,89,0.284092862141319,91,1.02194606400903,92,1.2339536300359,95,0.127025293357365,95,0.440905438188818,95,0.420917900270392,99,34.4397775029935,91,0.956955712456174,89,0.956045447356145,89,22.2341666666667,94,8.81999999999998,61,28.94125,97,14.2126418415853,91,8.6667,99,1611.6667,100,39.749,54,1.8715,69,29.25,84.5,0.438202247191011,49,0.478,45,0.092,33.5
"L008",39.3375,11,9.33877141109968,18,9.86233718385289,61,0.0913972686935256,61,40.486875,21,0.398982113626438,28,101.118918442045,4,NA,12,102.101811885019,16,58.1193395963323,28,3.4690204341064,-282.154798323572,30,0.98481795857074,31,0.138576037386949,36,0.0388390805908634,9,0.117702672186343,9,2.21846863411805,40,1.14714320440915,31,0.121057986702609,38,0.00488501204816304,38,1.31593753142209,31,0.0861011370272968,14,0.394363771292424,23,0.493067022496211,25,0.0395065683382538,19,0.125981225965759,16,0.137190660599151,29,38.5796743018746,16,1.02766488230125,23,1.02690772391612,24,4.463125,15,4.06125,27,5.895625,20,39.2112562214963,11,2.25,31,160.7292,11,27.486,37,1.0087,28,24.625,59,1.36805555555556,94,1.656,96,0.704,100
"L009",37.275,34,12.4517501758364,34,12.5978158551172,93,0.304028087347479,93,64.6275,34,1.0939413628239,59,95.31846223994,52,NA,13,95.7644738940498,56,156.268968944524,59,3.56759058221958,-287.503901336615,33,0.997239159060877,6,0.30111891810134,59,0.199369858881889,67,0.604318147606123,67,3.19168276568887,60,1.89396085029138,60,0.159443453154483,58,0.00847407158460859,58,3.58708770243645,60,0.199882464451369,64,0.81128494968117,68,0.811789100517996,62,0.0847507411865826,64,0.294426386081794,66,0.0724798557396863,5,36.8709939753363,41,0.984955433399019,66,0.984778940652184,66,12.4115625,58,9.67999999999999,63,17.733125,72,37.0616931984938,34,2.4167,34,131.2292,5,8.1642,9,0.9851,25,23.625,49,0.373517786561265,36,0.6428,67,0.2277,75
"L010",36.35,40,10.1843919452065,25,10.0997242768087,69,0.112056610920161,69,41.115,23,0.624058982106967,43,93.0154021035777,71,NA,14,91.497984407439,82,89.9071188678879,43,3.2708251417606,-248.292637564314,10,0.968614793943087,49,0.212017149151477,51,0.0200237477255668,3,0.0607066461880254,3,2.7684686341181,54,1.40553185692792,46,0.15092698432951,55,0.00759298486626674,55,1.97551980083925,46,0.101323942255049,25,0.463418561954054,37,0.528520171354342,31,0.0404684939934369,21,0.127059028322413,18,0.136797006442088,28,36.0475145446064,60,0.961159410529325,87,0.960999211121149,87,17.3590625,80,16.53125,97,20.2025,77,36.2111995615841,40,1.6667,23,333.5833,35,44.7484,60,2.5223,84,28.25,79,0.386986301369863,40,0.4442,39,0.1717,63
"L011",NA,47,NA,47,8.80769942077191,46,-0.00683745421923659,46,NA,47,0.374557232032335,25,102.457510299393,3,NA,15,100.903101623418,23,54.669794780423,25,-1.34374795946968,516.176578741913,104,0.951448378920003,63,0.103724845472501,23,0.112280656958379,38,0.340460003869212,38,1.90218841676369,32,1.10258223118533,26,0.0954640010968724,24,0.00303779183514122,24,1.21568757652562,26,0.119896786853938,36,0.409114590537356,26,0.532529694990107,32,0.053064428602372,34,0.182881027969871,34,0.165537733075941,37,38.0342355591537,24,1.05497009212746,5,1.05484283631718,5,4.34208333333333,14,0.844999999999996,3.5,6.090625,21,15.3786592091057,44,5.3333,78,493.6667,49,23.438,33,0.9488,21,16.25,16.5,0.902777777777778,86,0.8111,78,0.1618,58
"L012",NA,48,NA,48,8.33916227801359,39,-0.0543175740663298,39,NA,48,0.012699045101144,1,96.3666894904575,39,NA,16,95.9147762434481,54,3.56428468767857,1,-1.22542146395128,438.635158762972,68,0.996652659651524,8,0.00919501587595022,1,0.0111597121381109,1,0.0338404749365757,1,0.560526443710327,1,0.296364082935307,1,0.0311560485936992,1,0.000323566454657648,1,0.0878316696540858,1,0.0229915865132912,1,0.0987586309540949,1,0.121534112540539,1,0.0100601837998113,1,0.0326263942850327,1,0.0305579815449195,1,35.1920007463797,79,0.976254110902754,74,0.976237473552708,73,15.30875,75,11.045,74,17.440625,70,14.4558379147253,78,4.1667,62,163,12,8.2841,10,0.9169,19,7.75,1,0.115241635687732,2,0.1221,1,0.0409,13
"L013",38.6875,16,9.38123473430626,19,9.7766000995012,58,0.0838132780428145,58,39.516875,19,0.703404755023443,47,97.7632111411136,22,NA,17,100.402209518984,28,101.113183412088,47,3.38826392307558,-268.732129759517,20,0.922961000019668,73,0.167243005443545,43,0.136760456287495,49,0.414482055766293,49,2.53113583942257,49,1.38709204704045,45,0.120913062965901,37,0.00487332293193201,37,1.92402434696288,45,0.138692521420142,44,0.603466880713749,52,0.611177055528207,45,0.0603365470358511,45,0.205969927918794,44,0.139787803589065,30,38.5305857339447,17,1.02755525367105,24,1.02733362216871,23,6.718125,24,1.53125,7,8.670625,32,38.559592899256,16,8.1667,98,476.25,48,62.5971,80,1.5922,60,21.75,41,0.828571428571429,82,0.9008,85,0.0862,28
"L014",NA,49,NA,49,9.14643661577857,51,0.0259414337540655,51,NA,49,0.122733192723943,6,94.2249614005863,65,NA,18,94.6761229200889,67,19.1044919980983,6,-1.17795056549847,434.987665922766,61,0.993842385077527,16,0.0335503707889244,6,0.0729965844950736,20,0.221314279166972,20,1.016707157461,6,0.646592713115359,7,0.0521407476081137,5,0.000906219187044339,5,0.418082136653881,7,0.073461199781524,9,0.260369596762446,8,0.290443053854353,8,0.0309535636724051,8,0.108465441433527,9,0.105123157874673,14,34.8735307115688,84,0.967754671497359,79,0.967681833844012,79,17.575,81,10.58,72,21.0725,85,14.3530401624403,83,5.1667,75.5,182.3958,15,11.3868,16,0.9585,22,8.875,2,0.117549668874172,3,0.1376,2,0.057,18
"L015",38.3125,22,13.0820175780925,37,13.5280125710762,99,0.3659055718987,99,75.361875,38,2.81834836012506,97,96.0702467182857,45,NA,19,98.2428738720938,36,399.808295640287,97,3.70625971130324,-307.468672578417,38,0.967410569585682,50,0.78782235458332,99,0.279361905696662,91,0.846742183772853,91,5.11668276568888,98,2.97756357529708,98,0.266373198695141,99,0.0236515603276937,99,8.86588484493594,98,0.294176800175665,92,1.23802028463198,101,1.47105010645793,101,0.141556751488948,101,0.480348127918591,100,0.0365310279133873,2,37.7655051813919,29,1.00928327383155,40,1.00883593247942,41,8.84187500000001,36,8.40500000000001,60,13.23125,48,38.0753368350031,23,5.1667,75.5,243.3333,22,4.2698,5,0.5422,5,25,63,0.505050505050505,63,0.9896,87,0.3815,90
"L016",37.475,32,11.3534443759866,29,11.5356783021332,86,0.227523848138566,86,54.3075,30,0.929286124316628,55,96.4036507825373,38,NA,20,97.379177599417,43,133.014582952265,55,3.48007660984131,-277.174044258738,25,0.979522407681711,37,0.273189317028512,58,0.162641547072383,57,0.492855431231144,57,2.81886416057746,58,1.74928877387907,57,0.156525010965713,57,0.0081666930192722,57,3.06001121441934,57,0.167074203592172,52,0.768140124905598,64,0.696435377925559,54,0.0640737256982672,48,0.213302265040448,47,0.0973246338042546,10,36.8151235184957,46,0.981525669344085,70,0.981431202503496,70,11.1653125,50,12.005,79.5,14.078125,54,37.2980325874852,30,3.6667,56.5,100.9167,4,16.0336,19,1.1731,34,23.75,50,0.40084388185654,42,0.6252,65,0.2587,81
