"GEN","Y","Y_R","CV","CV_R","ACV","ACV_R","POLAR","POLAR_R","Var","Var_R","Shukla","Shukla_R","Wi_g","Wi_g_R","Wi_f","Wi_f_R","Wi_u","Wi_u_R","Ecoval","Ecoval_R","bij","Sij","Sij_R","R2","R2_R","ASTAB","ASTAB_R","ASI","ASI_R","ASV","ASV_R","AVAMGE","AVAMGE_R","DA","DA_R","DZ","DZ_R","EV","EV_R","FA","FA_R","MASI","MASI_R","MASV","MASV_R","SIPC","SIPC_R","ZA","ZA_R","WAAS","WAAS_R","WAASB","WAASB_R","HMGV","HMGV_R","RPGV","RPGV_R","HMRPGV","HMRPGV_R","Pi_a","Pi_a_R","Pi_f","Pi_f_R","Pi_u","Pi_u_R","Gai","Gai_R","S1","S1_R","S2","S2_R","S3","S3_R","S6","S6_R","N1","N1_R","N2","N2_R","N3","N3_R","N4","N4_R"
"L074",678.94,97,44.7357066429242,29,38.8623358979719,9,-0.196344084302786,9,276753.19955,2,28309.565788625,94,59.8504554725992,91,68.4780139602404,92,56.4933305053088,93,1754313.51470392,94,0.649299508490723,309.017740400571,11,0.985709066813462,65,68.8428744206099,93,4.67061907169454,94,18.1161823611691,94,551.470323684209,97,289.030688328116,94,0.253962277938689,86,0.0214989462052692,86,83538.7387954247,94,4.67635129992273,94,21.291835502553,92,13.3465393278878,96,0.16268206636682,95,5.72956090273831,94,5.36228594362996,95,569.009821033535,94,0.716013728087837,95,0.713169876846635,95,217925.175103125,99,344085.74545,100,91764.60475625,86,627.175718506789,95,15,97,2376,98,46.4359,94,3.7436,100,42,98,0.435233160621762,47,0.4626,37,0.1644,58
"L075",716.01625,93,63.9754279297356,96,56.8376611808544,88,0.133870510917637,88,629496.63266875,39,2709.65294283423,22,44.8074969583481,97,75.1811274386522,81,54.8647068307738,95,173774.895604797,22,0.980026623272555,2339.91482938306,61,0.987264656797436,62,9.00520436715295,23,0.988857074472172,24,3.83429382146018,24,135.040376315791,17,90.96699966911,22,0.102173983677846,21,0.00347984098020025,21,8274.99502879987,22,0.991827408679573,24,8.91570349514434,36,4.66621774869737,23,0.0452980502795447,24,1.47458687284133,25,1.44531904460782,28,504.603321314329,98,0.702255516782367,97,0.679638368504944,97,178379.13543125,92,214941.29725,90,141816.9736125,98,596.935304037655,97,4,31,533.5833,27,18,66,2.6667,95,15.75,21,0.168449197860963,8,0.2174,8,0.0435,16
"L076",896.82375,67,52.1416243857793,66,50.9434748458168,57,0.0387752429162586,57,656001.10361875,46,1160.22737968975,9,82.4879350170518,49,90.5796120983216,49,81.2448765582293,60,78113.3613362588,9,1.00402695008087,186.082385812512,7,0.994345755282587,37,5.2491244083886,14,0.462247786262662,8,1.79189539582939,8,111.020376315791,13,60.9892111209449,9,0.0900806291388472,17,0.00270483991535017,17,3719.68387315518,9,0.479806305999938,8,5.48632014640921,14,3.50737200989049,13,0.0250054712323242,8,0.742479605294103,8,0.697504410262518,9,719.921586305639,66,0.921719699177695,68,0.919487092745188,65,86423.28594375,68,109062.45745625,63,63784.11443125,65,801.648544325291,67,3.6667,25,272.6667,10,3.3684,19,0.4211,18,13.5,13,0.214285714285714,11,0.227,10,0.0582,18
"L077",1129.95625,11,40.350015623463,11,43.4624110969991,21,-0.0991742559932138,21,623637.07576875,38,1529.36827362548,15,103.841774509914,15,101.807815909402,28,126.777841727616,5,100904.120127849,15,0.978180207864342,579.929962718195,18,0.992789258202743,45,5.11932542847127,13,0.798984042683663,19,3.09827327502451,19,104.38037631579,11,69.3178050815672,15,0.0767486496182516,12,0.00196345173940839,12,4804.95810132615,15,0.801325700795172,18,6.61579473957801,19,3.61609978782575,15,0.0359618680136615,17,1.18282773111707,17,0.985914824095015,14,989.193103618187,7,1.21236893609801,8,1.20541212819081,8,19006.55784375,12,30761.495125,18,7251.6205625,8,1059.36369447413,8,3.8333,27,291.5833,12,5.0716,23,0.4239,19,12.25,12,1.02083333333333,83,0.8573,73,0.2222,69.5
"L078",810.615,82,69.6546126587132,99,65.2114800706133,99,0.253246227878663,99,956423.61225,90,12672.3282632133,71,39.8679695467572,99,90.3153601125527,50,56.5650086847732,92,788870.469885002,71,1.21001466327874,2844.2315303555,63,0.99056329334801,50,35.3056119894606,68,2.6428498853976,66,10.2497312858544,66,371.58967631579,79,193.81759587487,71,0.189030632532793,73,0.011910860011916,73,37565.2604707144,71,2.64476980280583,66,17.321321242862,79,9.39938906937601,79,0.106874812371034,74,3.64623154657145,74,3.21519117709804,69,541.853938097451,96,0.779516080881529,91,0.74150351714913,93,124746.783965625,81,109749.11465,64,139744.45328125,97,648.483263377584,93,8.6667,57,1739.6667,84,62.2667,98,3.2889,98,34.5,87.5,0.428571428571429,45,0.4601,36,0.1104,42
"L079",700.83875,95,42.7049087576877,22,37.598684896924,7,-0.225056577236238,7,268728.08916875,1,30548.6400786425,96,62.0964502170164,89,64.4822479154488,96,67.782934386612,79,1892553.96136959,96,0.638011711819345,997.719519913696,34,0.98015665180573,73,74.1449054686674,94,4.78784578463438,95,18.5706440971581,95,594.96532368421,99,300.202626917347,96,0.259699904388792,90,0.0224813467798492,90,90121.6172080759,96,4.79161501152565,95,22.9438410048042,94,13.7541044790825,98,0.169774532890102,97,5.97036928311254,98,5.52994999124457,98,597.494408957236,91,0.745024715056294,93,0.742454260187236,92,207371.15551875,95,334093.5692125,99,80648.741825,80,653.000965478779,92,13.1667,88,2484.6667,99,40.3333,88,3.1579,96,43,99,0.485875706214689,54,0.4976,43,0.1518,54
"L080",894.9375,68,59.2546361474832,91,57.8416028248078,90,0.149078751350931,90,843628.686525,74,4786.80221210785,34,69.1347461545694,83,92.662362374573,45,67.8801580041577,77,302018.091489753,34,1.14077062358474,-888.894661133493,28,0.998151750046238,14,11.9969932266527,30,1.98664603403684,46,7.70590683281227,46,207.959676315791,36,119.924200562124,34,0.110150590118894,26,0.0040443841678469,26,14381.8138804645,34,1.99114554987429,46,8.04216804436102,27,5.17765660536143,29,0.0631406466229533,39,2.25186973243837,41,2.00513134331087,39,678.972266500122,75,0.897744541944108,73,0.888074273933214,73,86263.980609375,67,89454.8778625,53,83073.08335625,83,772.425520386822,72,9.5,63.5,639.5833,30,13.015,50,1.1128,58,20.25,36,0.3,25,0.3233,23,0.1402,47
"L081",796.01875,86,58.7285871485505,87,54.5622520381492,78,0.0983826880807043,78,655642.28596875,45,282.929873576248,5,61.4686207575937,90,88.1081702051653,57,61.1562072603427,86,23949.0133088091,5,1.00574271273198,-1108.96817841546,36,0.998293139917532,13,1.60085435548102,5,0.249408305005362,4,0.966760647323568,4,65.093281578946,5,33.770241414319,5,0.049495929334577,5,0.000816615673564481,5,1140.42920518139,5,0.25888358692711,4,3.09077421954331,6,1.89155402966373,4,0.0130537408991875,4,0.380831370008319,4,0.420516248396178,4,599.154162402181,90,0.797779658627008,87,0.787327582021673,89,133378.81730625,85,162154.45548125,79,104603.17913125,92,687.35622314014,89,0.3333,4,142.25,5,10.3333,42,1.5873,77,10.25,8.5,0.120588235294118,5,0.1212,4,0.0039,3
"L082",735.09625,92,43.8026816096863,26,39.3500578752678,12,-0.18551113577201,12,311036.29286875,5,21257.9988048285,88,69.1548056898313,82,73.9636191723335,84,72.3662317065462,71,1318949.76912432,88,0.691810134637327,-994.621855365748,33,0.995666800552545,28,47.8172589287555,85,4.21117616824262,89,16.334310119402,89,488.36532368421,91,250.613510934791,88,0.197313734478675,78,0.0129775699379737,78,62807.1318630628,88,4.21279514893773,89,18.0260430179539,82,10.2044916250916,85,0.13699738949944,92,4.91560220219159,92,4.56017622055696,92,621.115855438047,86,0.776840865319254,92,0.775798368600588,91,182117.80890625,93,287062.45140625,94,77173.16640625,76,681.132262157613,91,12.5,82.5,2174.25,95,30.2424,78,2.5455,94,40.25,95,0.468023255813953,52,0.4779,38,0.1479,51
"L083",986.66375,45,48.1635427171212,47,48.9921207400199,46,0.0048505919914875,46,677479.95271875,53,5090.31909806606,35,92.7289367853053,35,89.0955114036365,52,93.176607155736,44,320757.224028809,35,1.01169565649069,5924.30793344367,75,0.977585105198943,75,16.9187051509393,37,1.150204666272,28,4.45876217606353,28,204.743281578946,33,123.588646425072,35,0.137526036692241,43,0.00630447025609186,43,15274.1535251814,35,1.15048745473118,28,13.0414890212745,59,5.08962538615682,27,0.0490647077462595,30,1.55603721669252,28,1.39073613592069,26,815.894613537516,48,1.02866264110695,49,1.02681667850846,48,55546.012825,45,71084.576925,45,40007.448725,49,896.426887489648,48,1.3333,9,837.6667,39.5,11.2035,44,0.7788,39,20.5,37,0.427083333333333,44,0.5633,51,0.03,10.5
"L084",967.62125,53,40.6729234901757,14,41.0336453812466,14,-0.149121684873002,14,464668.06821875,18,31716.7076287634,97,80.0642960273687,55,64.0181945765711,97,98.4657192993199,36,1964670.45191406,97,0.786763674974272,30398.3060983,98,0.861979674123988,100,88.7781258792852,98,4.37807481030721,91,16.9804006242795,91,509.729490789474,95,305.868821237849,97,0.311223068783536,99,0.0322865995143472,99,93555.7358054315,97,4.38913515320489,91,25.1201621251008,97,16.0074705578431,100,0.174317659984289,98,5.94853775089325,97,5.37414600310989,96,843.313502603063,42,1.04062059809986,45,1.02827169551344,47,75767.7362875,59,126827.0767625,70,24708.3958125,35,906.360434959489,45,14,92.5,1828,88,40.2414,87,1.3793,69,29,72.5,0.865671641791045,77,0.8611,74,0.3256,83
"L085",1067.9875,28,44.1660166762608,27,46.4533706295377,33,-0.0413674234105222,33,667467.398675,50,26700.9091479653,93,80.6277241289672,54,75.4656674929004,80,90.7341943014435,47,1654995.0537096,93,0.954864331629389,37077.0164100725,100,0.883902855814229,98,92.1602336917711,99,2.46199361996612,61,9.54341746371933,61,506.391718421055,93,280.729920514158,93,0.334471086099915,100,0.0372903024789522,100,78809.2882718855,93,2.47504940543445,61,29.0863670257466,100,13.3737413622537,97,0.111169050125466,77,3.40031325193027,66,3.11819052392807,66,932.251395212572,20,1.1497534059646,23,1.12847959163797,25,40794.190165625,34,71761.27120625,46,9827.109125,10,996.332629426962,25,1.5,10,2034.25,92,37.7046,85,1.2384,63,37.25,92,1.52040816326531,89,1.2702,88,0.0488,17
"L086",706.04625,94,46.8356255783028,40,41.3645647421007,16,-0.142144969003268,16,328050.12456875,8,19195.0254931386,84,69.7088684281481,81,67.6499443261965,93,70.3032182039592,73,1191581.79686058,84,0.709643579127991,-573.734193365667,17,0.993325539445303,42,40.2092057282833,76,4.15732027860733,87,16.1256537599922,87,437.16532368421,86,238.205773075915,84,0.169192671448026,55,0.00954205335723993,55,56741.9903266944,84,4.15733444235925,87,16.3388152216319,74,7.27931971239445,54,0.118082983640372,80,4.38534096277937,85,4.09837295416991,87,581.422019264251,93,0.736945532914849,94,0.736239613295719,94,197500.74130625,94,301493.12765625,96,93508.35495625,88,645.803334313479,94,13.5,89,1863,89,11.7143,46,2.0952,86,37,91,0.411111111111111,41,0.413,31,0.1492,52
"L087",1049.66,31,29.0720771119091,1,30.355083505126,1,-0.410939022805596,1,279364.1501,3,26502.3192201592,92,77.7996983796473,61,86.4167367815547,62,130.148886520231,3,1642734.11156684,92,0.655422691201298,-970.244988693327,31,0.995001019188603,33,56.9055088137739,89,4.82135776166184,96,18.7012797637044,96,524.300323684209,96,279.688101077138,92,0.206881844588243,79,0.0142666992067447,79,78225.4338841351,92,4.82212960653052,96,19.4633489928191,88,10.0680283104616,84,0.146265406721314,93,5.33574372941102,93,4.77208119764515,93,970.094911223941,12,1.16936150921673,17,1.14014957981895,24,53570.159953125,43,104700.78865625,61,2439.53125,3,1016.16873667122,17,15.1667,98,2294.9167,97,38.607,86,1.4175,71,41.25,97,1.65,92,1.3945,90,0.5098,90.5
"L088",780.79375,89,53.6519244228387,73,49.4410128798933,50,0.0127728321410878,50,526458.95766875,26,2027.69718175741,16,71.3473897967297,74,82.1197011645322,72,72.462355529692,70,131670.946915914,16,0.901957227563815,-1643.43342724363,52,0.999904723534645,2,4.72522924921881,12,1.3289426746928,31,5.15468344513413,31,155.65532368421,22,79.1836163056097,16,0.0609187162544293,7,0.00123702999669589,7,6270.04509123402,16,1.32908302334603,31,5.7830243985782,16,3.08030057454113,8,0.0430631117543031,23,1.55138428251728,27,1.49494909743672,29,616.622568450762,87,0.797576634935043,88,0.794462066085492,86,144276.98710625,88,197061.87920625,85,91492.09500625,85,694.089144378106,86,6.1667,44,482,21,1.2388,10,0.4478,20,19,32.5,0.227544910179641,15,0.2257,9,0.0732,27
"L089",784.91125,88,42.5451966448218,20,39.2931556932729,11,-0.186768068536568,11,334551.84781875,9,22735.5335180938,89,72.6172856762065,71,65.4009130681002,94,84.7877761443896,54,1410172.76232132,89,0.706624299569526,4060.59820850648,70,0.965750533153984,84,47.8012069545826,84,4.51400585356637,92,17.5091764465984,92,427.049490789473,85,259.135261822977,89,0.185439440426005,68,0.0114625953551699,68,67151.0839200629,89,4.51416645261838,92,17.8064200384167,81,8.34213801504053,65,0.130355386655755,89,4.81616225035771,89,4.44414520833402,91,668.489079156426,78,0.832834356467697,81,0.830749689862085,81,154376.6228875,91,244095.0689125,92,64658.1768625,66,729.523559733025,81,13.8333,91,1584.6667,75,21.3043,69,1.7391,82,30,76.5,0.392156862745098,38,0.442,35,0.1774,60
"L090",853.33125,76,49.4948781999103,52,47.3532697361824,39,-0.0247019419789716,39,535151.90411875,27,2278.91520773754,18,81.7059238590366,51,88.6273014473942,55,76.2115023658339,67,147181.147839926,18,0.908103676685392,-896.431683669997,29,0.997114533978289,22,6.46863610930737,16,1.33735558196281,32,5.18741707731818,32,142.14532368421,19,83.7175375152395,18,0.0873781398428031,16,0.00254497977412949,16,7008.62608761554,18,1.34308193347933,32,5.44403745800673,13,3.75646014985249,17,0.0427809903015633,22,1.51316296753205,26,1.42219445748156,27,696.987453992498,71,0.885089356293276,76,0.883759511848043,74,109130.20900625,75,152538.72820625,77,65721.68980625,67,772.235291690295,73,5,37.5,510.25,24,6.7479,31,0.8235,46,17.75,30.5,0.236666666666667,17,0.2746,15,0.0702,24
"L091",1097.50375,16,48.9982664234275,51,52.1324425832079,61,0.0588142605044779,61,867550.39126875,79,13391.6935802268,73,102.333595535133,19,92.2680263657266,46,117.93787817875,13,833284.084557417,73,1.13970684693359,11856.827292034,92,0.968819470477517,83,35.5626304727174,69,2.90974728015428,73,11.2854352318929,73,335.225509210527,68,199.198881780833,73,0.186991628874545,70,0.0116552897563852,70,39680.1945027342,73,2.91234691966311,73,16.7543137005542,77,9.67405577939491,82,0.112595822254876,78,3.88298984586208,78,3.57904028497448,78,923.904534817614,23,1.15112606584355,22,1.14778002050601,21,26367.6806625,16,34708.8869125,22,18026.4744125,26,1002.79221076621,22,10.1667,70,1257.6667,63,7.6403,34,0.462,21,21.5,41.5,0.843137254901961,75,1.2163,87,0.4026,86
"L092",861.3375,74,55.1118890744082,76,52.9355200576045,68,0.072092481537704,68,676018.468675,52,2641.92579494886,21,69.7747992097984,80,86.0875177155203,63,57.6434029474021,91,169593.421494353,21,1.0161285558839,2285.26434626218,59,0.988302753457088,59,15.5343988132271,35,0.352841315930349,6,1.36840555127237,6,170.514623684209,28,89.8658845948607,21,0.17504830397549,59,0.0102139695748985,59,8075.87721401682,21,0.47151150955994,6,4.52488694079803,10,4.96723632059507,26,0.0278122524164572,11,0.788806781446757,11,0.667546105961415,7,672.387401170404,77,0.877470778136947,77,0.868995210542271,78,103792.539234375,72,128741.77165625,71,78843.3068125,79,758.61648416136,77,5,37.5,588,29,17.3443,64,1.4426,72,19,32.5,0.27536231884058,23,0.2979,19,0.0709,25
"L093",1090.06,17,45.2111060105998,31,47.9650318712484,42,-0.0135524119040608,42,728638.85145,59,1191.31161327594,10,106.009072595295,10,110.381821470375,11,110.279341824028,21,80032.5019178693,10,1.06008453436332,-930.987501428429,30,0.997975607535426,16,4.57357383660623,9,0.851407780882107,22,3.30249153686901,22,93.2712907894733,7,61.7338765986597,10,0.0837971177536798,14,0.00234065231460803,14,3811.07151989854,10,0.862490319817877,22,3.74339837127015,8,3.13961263972696,9,0.0300549017875167,13,1.02739938505738,14,1.00186375135819,15,928.164916168151,21,1.15122756921188,21,1.14922131100362,19,25567.280953125,15,33324.81790625,21,17809.744,22,1005.27368900328,21,5.1667,39.5,183,7,0.8436,6,0.1694,5,8.5,6,0.34,28.5,0.4831,41,0.2131,66
"L094",1083.01375,20,43.1805022273638,23,45.6854910998813,28,-0.0558452911530917,28,656091.74611875,47,609.454697090367,6,102.480945661148,18,105.191096243078,20,120.294379860094,10,44108.6559125729,6,1.00534822462036,-627.561143665482,19,0.996826810079361,23,2.27927749425629,6,0.474202434502883,9,1.83856751740681,9,70.0208328947363,6,45.8302540502777,6,0.0506176968940178,6,0.000854050412951552,6,2100.412186313,6,0.474868790560987,7,4.65110642061839,12,2.17684539365141,6,0.0214022782721615,6,0.693465615359242,6,0.686337156867016,8,936.173621415438,19,1.15298663148433,20,1.14911950199571,20,27764.57983125,20,42011.31435625,28,13517.84530625,15,1007.58206191156,20,0.5,6,150,6,2.6678,17,0.3588,13,7.5,5,0.277777777777778,24,0.4119,29,0.0194,7
"L095",993.3925,43,56.4681676239549,82,57.6046595680918,89,0.145513342085256,89,943996.531925,88,10500.640751662,64,84.9762039989136,44,98.1983331986187,36,87.4531026340384,50,654790.482921833,64,1.20534567908652,279.285814767213,10,0.995873292431786,27,22.1568443469516,52,3.08585286400623,80,11.9696050408685,80,298.92967631579,62,176.58000789091,64,0.126524250743309,39,0.00533612867538524,39,31180.499186754,64,3.08616817170057,80,12.011790223716,56,5.49022237189723,35,0.0862148518245538,60,3.20095923911919,63,2.91666339716522,62,781.521485511554,54,1.00929768948126,52,1.00520757211863,53,50209.662796875,39,46753.44473125,34,53665.8808625,58,873.088079174542,53,11.1667,75,1224.9167,60,16.0727,62,0.9455,50,27.75,69,0.555,61,0.6589,61,0.2428,72
"L096",809.775,83,55.8696835397689,79,52.2829758427845,62,0.061318710910583,62,614048.12145,36,1062.5071845076,7,66.1542815442317,85,86.7540410850321,61,58.2000744044888,89,72080.1164857104,7,0.971831294349325,-209.036995597092,8,0.995246379054069,31,5.91204354849153,15,0.477483224642228,10,1.85206987495858,10,97.6916144736837,9,58.5865726879423,7,0.105756174193178,23,0.0037281227933259,23,3432.38649931954,7,0.512865063524326,10,3.05121814025551,5,3.26890147121467,12,0.0230502729475142,7,0.722949504075338,7,0.723987712978231,11,624.861617477627,84,0.820658020472302,83,0.812664752805215,83,128091.551071875,83,163124.64078125,80,93058.4613625,87,709.834529691315,83,0.3333,4,251.6667,8,5.8,26,0.9,48,9.5,7,0.120253164556962,4,0.1696,6,0.0041,4
"L097",1142.38,9,47.9915748290831,44,51.9325863645235,60,0.0554780173673982,60,901721.5313,82,7989.62559228595,53,112.657392621465,5,112.742519145564,10,111.302178585608,18,499760.40698195,53,1.17838366802981,-64.5762748875666,2,0.996442500991709,25,17.3169527543596,40,2.67853375270003,67,10.3896704718292,67,261.53967631579,50,154.26637552684,53,0.115441962948754,28,0.00444228226982048,28,23798.1146181881,53,2.67958591148599,67,10.4502287301557,46,5.18733246829557,30,0.0762077756233676,48,2.80698338549134,52,2.63029739980874,54,960.099829756351,14,1.19694172625399,11,1.19575082764051,11,14167.894915625,7,13950.49878125,9,14385.29105,18,1043.4362968773,11,9.1667,59,973.6667,48,2.5714,14,0.2857,10,24.5,61.5,1.63333333333333,91,1.5896,93,0.5392,92
"L098",1204.22625,4,45.6704895059852,36,50.533237602906,55,0.0317523610287018,55,907420.87806875,83,7541.14285131972,49,120.088822492874,3,120.518613319845,5,125.928354002748,6,472071.082554693,49,1.18380648643797,-1359.29821016293,41,0.99931847547511,8,17.9018777204467,42,2.42534894687207,58,9.40724243744362,58,294.81467631579,60,149.931902408218,49,0.123629818310453,35,0.00509477732515853,35,22479.5753597473,49,2.42614187749756,58,11.4459804213401,52,6.47119554520141,47,0.0838953838212072,57,2.97420251325447,57,2.82229360283982,59,1024.33552116639,4,1.26989693854849,4,1.26811218173693,4,6213.68041875,4,4174.01160625001,2,8253.34923124999,9,1108.01214100689,4,10.3333,71.5,1118.25,58,0.6693,4,0.16,4,28.25,70,3.76666666666667,97,3.9945,97,1.4253,99
"L099",796.44625,85,49.5919797923631,53,46.0842600417467,31,-0.0482966495203948,31,468012.11026875,19,7074.56270751376,48,70.7293043552252,76,81.1415118949016,73,61.3150170085398,85,443264.424476112,48,0.845329170317893,1145.4530595709,37,0.987974815183652,61,22.8049909234985,54,2.12856553826938,48,8.25635058736233,48,227.32532368421,41,145.285339029641,48,0.17835663682332,63,0.0106036966329752,63,21107.8297369577,48,2.14664388659138,49,9.33154179112788,38,7.51323643545982,55,0.0762245895186329,49,2.62127464503208,49,2.45095035273061,49,648.268617463495,82,0.826473928694729,82,0.822546891634066,82,138113.87470625,86,199392.76513125,86,76834.98428125,75,720.271213139612,82,11.5,77,889.6667,44,22.7922,72,1.8442,83,21.5,41.5,0.25,20,0.316,21,0.1407,48
"L100",852.8875,77,53.3780601290469,72,51.0572161698264,58,0.0407123768460132,58,621770.805825,37,39.1498536312805,2,78.8289585629604,57,88.8270169449485,53,81.4926921542283,59,8898.03487740841,2,0.980123561966869,-1584.47489962881,51,0.99972968141589,4,0.461218552767497,2,0.246091578931519,3,0.954348134691977,3,34.8903236842095,2,20.5843616987085,2,0.0237593300968915,2,0.000188168588884352,2,423.715946543258,2,0.247386625652607,3,1.85989094956784,2,1.14080195409267,2,0.0110898629947727,2,0.365329947654505,2,0.382471547631402,3,679.421636618134,74,0.873298213889537,78,0.87106362797777,77,106043.855853125,73,137908.49688125,74,74179.214825,74,759.613108060901,76,2.8333,21,72.9167,3,2.6316,16,0.4912,24,6.25,3,0.0856164383561644,2,0.102,2,0.0391,14
