"Lentil","PredictedMean","BLUP","Trait","ENV","grand_mean"
"L037",80.7449464487907,-0.612354976912968,"DTM","Hunter_2024",81.3573014257036
"L038",81.8416902701918,0.484388844488137,"DTM","Hunter_2024",81.3573014257036
"L039",80.4860947191395,-0.871206706564152,"DTM","Hunter_2024",81.3573014257036
"L040",81.6809479012537,0.323646475550049,"DTM","Hunter_2024",81.3573014257036
"L041",81.0010684534374,-0.356232972266241,"DTM","Hunter_2024",81.3573014257036
"L042",82.7559034021571,1.39860197645348,"DTM","Hunter_2024",81.3573014257036
"L043",81.3921270229102,0.0348255972065488,"DTM","Hunter_2024",81.3573014257036
"L044",82.726132469451,1.36883104374741,"DTM","Hunter_2024",81.3573014257036
"L045",83.9676797018589,2.61037827615525,"DTM","Hunter_2024",81.3573014257036
"L046",81.2367560998425,-0.120545325861102,"DTM","Hunter_2024",81.3573014257036
"L047",84.3080181016532,2.95071667594961,"DTM","Hunter_2024",81.3573014257036
"L048",80.4389803303198,-0.91832109538386,"DTM","Hunter_2024",81.3573014257036
"L049",81.7842594212339,0.426957995530231,"DTM","Hunter_2024",81.3573014257036
"L050",80.086523068666,-1.27077835703768,"DTM","Hunter_2024",81.3573014257036
"L051",80.1980264748365,-1.15927495086717,"DTM","Hunter_2024",81.3573014257036
"L052",82.7966100491977,1.43930862349406,"DTM","Hunter_2024",81.3573014257036
"L053",82.3935638515906,1.03626242588699,"DTM","Hunter_2024",81.3573014257036
"L054",78.9552255364427,-2.4020758892609,"DTM","Hunter_2024",81.3573014257036
"L055",83.7740642531325,2.41676282742887,"DTM","Hunter_2024",81.3573014257036
"L056",84.7650184650109,3.40771703930724,"DTM","Hunter_2024",81.3573014257036
"L057",78.3678308272469,-2.98947059845673,"DTM","Hunter_2024",81.3573014257036
"L058",83.5850497803469,2.2277483546433,"DTM","Hunter_2024",81.3573014257036
"L059",84.2532388452287,2.8959374195251,"DTM","Hunter_2024",81.3573014257036
"L060",79.0563158650184,-2.30098556068526,"DTM","Hunter_2024",81.3573014257036
"L061",83.5806262998913,2.2233248741877,"DTM","Hunter_2024",81.3573014257036
"L062",83.932132221005,2.57483079530132,"DTM","Hunter_2024",81.3573014257036
"L063",81.7117422447826,0.354440819078974,"DTM","Hunter_2024",81.3573014257036
"L064",79.6452150158026,-1.71208640990103,"DTM","Hunter_2024",81.3573014257036
"L065",82.4867419237847,1.12944049808102,"DTM","Hunter_2024",81.3573014257036
"L066",80.1222380136652,-1.23506341203844,"DTM","Hunter_2024",81.3573014257036
"L067",76.7003036120556,-4.65699781364806,"DTM","Hunter_2024",81.3573014257036
"L068",83.2515274947668,1.89422606906321,"DTM","Hunter_2024",81.3573014257036
"L069",81.3680072601681,0.0107058344644173,"DTM","Hunter_2024",81.3573014257036
"L070",81.3389423689719,-0.0183590567317538,"DTM","Hunter_2024",81.3573014257036
"L071",84.789774706397,3.43247328069333,"DTM","Hunter_2024",81.3573014257036
"L072",79.2369911353318,-2.12031029037186,"DTM","Hunter_2024",81.3573014257036
"L073",77.1246574179659,-4.2326440077377,"DTM","Hunter_2024",81.3573014257036
"L074",78.9685603562622,-2.38874106944148,"DTM","Hunter_2024",81.3573014257036
"L075",79.9324660486458,-1.42483537705783,"DTM","Hunter_2024",81.3573014257036
"L076",80.0793615866194,-1.27793983908425,"DTM","Hunter_2024",81.3573014257036
"L077",80.5021377932858,-0.855163632417842,"DTM","Hunter_2024",81.3573014257036
"L078",79.226354430107,-2.13094699559667,"DTM","Hunter_2024",81.3573014257036
"L079",83.1740943965559,1.81679297085229,"DTM","Hunter_2024",81.3573014257036
"L080",81.5250203930709,0.167718967367293,"DTM","Hunter_2024",81.3573014257036
"L081",77.8835596012876,-3.473741824416,"DTM","Hunter_2024",81.3573014257036
"L082",81.9585024015797,0.601200975876097,"DTM","Hunter_2024",81.3573014257036
"L083",80.1779144639025,-1.17938696180113,"DTM","Hunter_2024",81.3573014257036
"L084",81.5862624428897,0.228961017186109,"DTM","Hunter_2024",81.3573014257036
"L085",80.6413010871189,-0.716000338584735,"DTM","Hunter_2024",81.3573014257036
"L086",83.5772481314617,2.21994670575809,"DTM","Hunter_2024",81.3573014257036
"L087",81.9224560729348,0.56515464723114,"DTM","Hunter_2024",81.3573014257036
"L088",78.8491884655172,-2.50811296018648,"DTM","Hunter_2024",81.3573014257036
"L089",81.9898425338793,0.632541108175644,"DTM","Hunter_2024",81.3573014257036
"L090",85.2281629171186,3.87086149141498,"DTM","Hunter_2024",81.3573014257036
"L091",78.7313904414018,-2.6259109843018,"DTM","Hunter_2024",81.3573014257036
"L092",78.6730283533747,-2.68427307232892,"DTM","Hunter_2024",81.3573014257036
"L093",81.7275170087329,0.370215583029236,"DTM","Hunter_2024",81.3573014257036
"L094",81.3151860773279,-0.0421153483757877,"DTM","Hunter_2024",81.3573014257036
"L095",79.3689404322786,-1.98836099342502,"DTM","Hunter_2024",81.3573014257036
"L096",83.6982057647327,2.34090433902909,"DTM","Hunter_2024",81.3573014257036
"L097",81.0677944058524,-0.289507019851243,"DTM","Hunter_2024",81.3573014257036
"L098",82.1310013369128,0.773699911209121,"DTM","Hunter_2024",81.3573014257036
"L099",82.9097848046771,1.55248337897346,"DTM","Hunter_2024",81.3573014257036
"L100",81.7673449356155,0.410043509911901,"DTM","Hunter_2024",81.3573014257036
"CL1",2.73359060886885,-0.329150880718342,"lodging","Hunter_2024",3.06274148958719
"CL2",3.48041351445681,0.417672024869614,"lodging","Hunter_2024",3.06274148958719
"CL3",3.01572902577051,-0.047012463816682,"lodging","Hunter_2024",3.06274148958719
"Extra",2.57123250885115,-0.491508980736038,"lodging","Hunter_2024",3.06274148958719
"L001",2.61613176027314,-0.446609729314054,"lodging","Hunter_2024",3.06274148958719
"L002",3.02758559783537,-0.0351558917518195,"lodging","Hunter_2024",3.06274148958719
"L003",2.45519409219865,-0.607547397388541,"lodging","Hunter_2024",3.06274148958719
"L004",2.71131874275411,-0.351422746833085,"lodging","Hunter_2024",3.06274148958719
"L005",2.78218185687153,-0.280559632715658,"lodging","Hunter_2024",3.06274148958719
"L006",2.80682446781461,-0.255917021772581,"lodging","Hunter_2024",3.06274148958719
"L007",2.28736726050597,-0.775374229081218,"lodging","Hunter_2024",3.06274148958719
"L008",2.95253400476212,-0.110207484825074,"lodging","Hunter_2024",3.06274148958719
"L009",2.3578918161021,-0.704849673485096,"lodging","Hunter_2024",3.06274148958719
"L010",2.53828786904442,-0.524453620542774,"lodging","Hunter_2024",3.06274148958719
"L011",3.11713510480409,0.0543936152168931,"lodging","Hunter_2024",3.06274148958719
"L012",1.86776347989107,-1.19497800969613,"lodging","Hunter_2024",3.06274148958719
"L013",2.85371722074062,-0.20902426884657,"lodging","Hunter_2024",3.06274148958719
"L014",2.65710496230191,-0.40563652728528,"lodging","Hunter_2024",3.06274148958719
"L015",2.36810965130057,-0.694631838286618,"lodging","Hunter_2024",3.06274148958719
"L016",3.2135458360213,0.150804346434111,"lodging","Hunter_2024",3.06274148958719
"L017",2.82215005707312,-0.24059143251407,"lodging","Hunter_2024",3.06274148958719
"L018",3.03230227395875,-0.0304392156284448,"lodging","Hunter_2024",3.06274148958719
"L019",3.83618893384208,0.773447444254888,"lodging","Hunter_2024",3.06274148958719
"L020",3.40144155561276,0.338700066025568,"lodging","Hunter_2024",3.06274148958719
"L021",2.03022142877466,-1.03252006081253,"lodging","Hunter_2024",3.06274148958719
"L022",3.5524123254641,0.489670835876906,"lodging","Hunter_2024",3.06274148958719
"L023",3.75638494881411,0.693643459226922,"lodging","Hunter_2024",3.06274148958719
"L024",3.68357382253891,0.620832332951722,"lodging","Hunter_2024",3.06274148958719
"L025",3.76638441482497,0.703642925237773,"lodging","Hunter_2024",3.06274148958719
"L026",3.04002224639043,-0.0227192431967662,"lodging","Hunter_2024",3.06274148958719
"L027",2.80222839978193,-0.260513089805262,"lodging","Hunter_2024",3.06274148958719
"L028",3.83024759003857,0.76750610045138,"lodging","Hunter_2024",3.06274148958719
"L029",2.6499444353953,-0.412797054191892,"lodging","Hunter_2024",3.06274148958719
"L030",2.5442191522671,-0.518522337320091,"lodging","Hunter_2024",3.06274148958719
"L031",2.77223609511557,-0.290505394471621,"lodging","Hunter_2024",3.06274148958719
"L032",3.79463424543791,0.731892755850718,"lodging","Hunter_2024",3.06274148958719
"L033",3.69950187988249,0.636760390295295,"lodging","Hunter_2024",3.06274148958719
"L034",4.07880342449542,1.01606193490822,"lodging","Hunter_2024",3.06274148958719
"L035",2.50121341762595,-0.561528071961247,"lodging","Hunter_2024",3.06274148958719
"L036",3.23084301286237,0.16810152327518,"lodging","Hunter_2024",3.06274148958719
"L037",3.7501401554976,0.687398665910404,"lodging","Hunter_2024",3.06274148958719
"L038",4.06536353315457,1.00262204356738,"lodging","Hunter_2024",3.06274148958719
"L039",2.28305354975266,-0.779687939834528,"lodging","Hunter_2024",3.06274148958719
"L040",2.86873186970436,-0.194009619882828,"lodging","Hunter_2024",3.06274148958719
"L041",2.61012881447529,-0.452612675111902,"lodging","Hunter_2024",3.06274148958719
"L042",3.3145915672722,0.251850077685007,"lodging","Hunter_2024",3.06274148958719
"L043",3.29496157121312,0.232220081625929,"lodging","Hunter_2024",3.06274148958719
"L044",3.1363424581145,0.0736009685273054,"lodging","Hunter_2024",3.06274148958719
"L045",3.32575569223668,0.263014202649485,"lodging","Hunter_2024",3.06274148958719
"L046",3.16688024839919,0.104138758812002,"lodging","Hunter_2024",3.06274148958719
"L047",3.74621590321488,0.683474413627688,"lodging","Hunter_2024",3.06274148958719
"L048",3.49225904369389,0.429517554106697,"lodging","Hunter_2024",3.06274148958719
"L049",1.88370324376991,-1.17903824581728,"lodging","Hunter_2024",3.06274148958719
"L050",2.4872323866724,-0.575509102914788,"lodging","Hunter_2024",3.06274148958719
"L051",3.66016793285489,0.597426443267699,"lodging","Hunter_2024",3.06274148958719
"L052",3.27594321256956,0.213201722982366,"lodging","Hunter_2024",3.06274148958719
"L053",3.73028325270411,0.667541763116918,"lodging","Hunter_2024",3.06274148958719
"L054",2.10973719234709,-0.953004297240107,"lodging","Hunter_2024",3.06274148958719
"L055",3.68298596748347,0.620244477896275,"lodging","Hunter_2024",3.06274148958719
"L056",3.55535802891367,0.492616539326481,"lodging","Hunter_2024",3.06274148958719
"L057",2.43798633765489,-0.624755151932302,"lodging","Hunter_2024",3.06274148958719
"L058",2.56228517529115,-0.50045631429604,"lodging","Hunter_2024",3.06274148958719
"L059",3.07007292997818,0.00733144039099098,"lodging","Hunter_2024",3.06274148958719
"L060",2.46199668739942,-0.600744802187774,"lodging","Hunter_2024",3.06274148958719
"L061",2.79828985481503,-0.264451634772163,"lodging","Hunter_2024",3.06274148958719
"L062",3.32469713811731,0.261955648530114,"lodging","Hunter_2024",3.06274148958719
"L063",2.79948129895472,-0.263260190632476,"lodging","Hunter_2024",3.06274148958719
"L064",2.64618271697027,-0.416558772616925,"lodging","Hunter_2024",3.06274148958719
"L065",2.85376673447737,-0.208974755109822,"lodging","Hunter_2024",3.06274148958719
"L066",2.79590840415951,-0.266833085427681,"lodging","Hunter_2024",3.06274148958719
"L067",2.88009295551114,-0.182648534076054,"lodging","Hunter_2024",3.06274148958719
"L068",1.90928152971193,-1.15345995987526,"lodging","Hunter_2024",3.06274148958719
"L069",2.38557701847552,-0.677164471111673,"lodging","Hunter_2024",3.06274148958719
"L070",1.94898245236261,-1.11375903722458,"lodging","Hunter_2024",3.06274148958719
"L071",2.3830671705909,-0.679674318996293,"lodging","Hunter_2024",3.06274148958719
"L072",3.59975137354326,0.537009883956063,"lodging","Hunter_2024",3.06274148958719
"L073",4.03004610517992,0.967304615592731,"lodging","Hunter_2024",3.06274148958719
"L074",3.38375274283686,0.321011253249667,"lodging","Hunter_2024",3.06274148958719
"L075",3.87322719806216,0.810485708474971,"lodging","Hunter_2024",3.06274148958719
"L076",3.14262594671193,0.079884457124737,"lodging","Hunter_2024",3.06274148958719
"L077",2.5890432313837,-0.473698258203492,"lodging","Hunter_2024",3.06274148958719
"L078",3.95123457092264,0.888493081335447,"lodging","Hunter_2024",3.06274148958719
"L079",3.71427730751537,0.651535817928176,"lodging","Hunter_2024",3.06274148958719
"L080",3.51523168020277,0.452490190615574,"lodging","Hunter_2024",3.06274148958719
"L081",4.21726784014386,1.15452635055666,"lodging","Hunter_2024",3.06274148958719
"L082",3.70243191480608,0.639690425218883,"lodging","Hunter_2024",3.06274148958719
"L083",3.04162555833556,-0.0211159312516371,"lodging","Hunter_2024",3.06274148958719
"L084",3.17055189041127,0.107810400824077,"lodging","Hunter_2024",3.06274148958719
"L085",2.92670606022543,-0.136035429361764,"lodging","Hunter_2024",3.06274148958719
"L086",3.73354748153998,0.670805991952786,"lodging","Hunter_2024",3.06274148958719
"L087",3.13072885289758,0.067987363310388,"lodging","Hunter_2024",3.06274148958719
"L088",2.62235134843298,-0.44039014115421,"lodging","Hunter_2024",3.06274148958719
"L089",2.84251030444081,-0.220231185146382,"lodging","Hunter_2024",3.06274148958719
"L090",3.46829005869321,0.405548569106015,"lodging","Hunter_2024",3.06274148958719
"L091",2.67653965314089,-0.3862018364463,"lodging","Hunter_2024",3.06274148958719
"L092",3.4879007764145,0.425159286827308,"lodging","Hunter_2024",3.06274148958719
"L093",2.49368231792447,-0.569059171662727,"lodging","Hunter_2024",3.06274148958719
"L094",3.0777405966785,0.0149991070913043,"lodging","Hunter_2024",3.06274148958719
"L095",3.29764984789324,0.234908358306043,"lodging","Hunter_2024",3.06274148958719
"L096",3.75168105604839,0.688939566461198,"lodging","Hunter_2024",3.06274148958719
"L097",2.62822885882797,-0.43451263075922,"lodging","Hunter_2024",3.06274148958719
"L098",3.33574192974013,0.273000440152936,"lodging","Hunter_2024",3.06274148958719
"L099",3.57092919716106,0.50818770757387,"lodging","Hunter_2024",3.06274148958719
"L100",3.61370214707413,0.550960657486935,"lodging","Hunter_2024",3.06274148958719
"CL1",11.1445353420391,0.190225971312831,"DTE","Clavet_2025",10.9543093707263
"CL2",10.6865558533369,-0.267753517389341,"DTE","Clavet_2025",10.9543093707263
"CL3",11.0944430160246,0.140133645298363,"DTE","Clavet_2025",10.9543093707263
"Extra",11.0935924979536,0.13928312722734,"DTE","Clavet_2025",10.9543093707263
"L001",10.9147512331051,-0.0395581376212082,"DTE","Clavet_2025",10.9543093707263
"L002",10.9214626016788,-0.0328467690475165,"DTE","Clavet_2025",10.9543093707263
"L003",11.0266174820646,0.0723081113383603,"DTE","Clavet_2025",10.9543093707263
"L004",10.8858183001204,-0.0684910706058801,"DTE","Clavet_2025",10.9543093707263
"L005",11.0343365194134,0.0800271486871207,"DTE","Clavet_2025",10.9543093707263
"L006",11.2169028231661,0.2625934524398,"DTE","Clavet_2025",10.9543093707263
"L007",11.1276105729642,0.173301202237882,"DTE","Clavet_2025",10.9543093707263
"L008",11.1730615034362,0.218752132709898,"DTE","Clavet_2025",10.9543093707263
"L009",11.0287226954353,0.0744133247090453,"DTE","Clavet_2025",10.9543093707263
"L010",11.4263974418649,0.472088071138662,"DTE","Clavet_2025",10.9543093707263
"L011",10.754770211259,-0.199539159467298,"DTE","Clavet_2025",10.9543093707263
"L012",11.3212535821123,0.366944211386036,"DTE","Clavet_2025",10.9543093707263
"L013",10.9926088534765,0.038299482750169,"DTE","Clavet_2025",10.9543093707263
"L014",11.2996872915863,0.34537792086002,"DTE","Clavet_2025",10.9543093707263
"L015",11.1536646829842,0.199355312257914,"DTE","Clavet_2025",10.9543093707263
"L016",10.9422287457747,-0.0120806249515795,"DTE","Clavet_2025",10.9543093707263
"L017",10.8373043516539,-0.117005019072417,"DTE","Clavet_2025",10.9543093707263
"L018",11.1371533398422,0.182843969115899,"DTE","Clavet_2025",10.9543093707263
"L019",10.7614136722222,-0.192895698504099,"DTE","Clavet_2025",10.9543093707263
"L020",11.0823179989011,0.12800862817477,"DTE","Clavet_2025",10.9543093707263
"L021",11.0939621713277,0.139652800601393,"DTE","Clavet_2025",10.9543093707263
"L022",10.9328025263162,-0.021506844410041,"DTE","Clavet_2025",10.9543093707263
"L023",10.6826945129809,-0.271614857745348,"DTE","Clavet_2025",10.9543093707263
"L024",10.8416541090042,-0.112655261722121,"DTE","Clavet_2025",10.9543093707263
"L025",10.5168188715531,-0.437490499173171,"DTE","Clavet_2025",10.9543093707263
"L026",11.3835113498198,0.429201979093534,"DTE","Clavet_2025",10.9543093707263
"L027",11.1862723850151,0.231963014288812,"DTE","Clavet_2025",10.9543093707263
"L028",11.0627845038394,0.108475133113084,"DTE","Clavet_2025",10.9543093707263
"L029",11.0043771654592,0.050067794732934,"DTE","Clavet_2025",10.9543093707263
"L030",11.2486216315426,0.294312260816341,"DTE","Clavet_2025",10.9543093707263
"L031",10.9244551699539,-0.0298542007724176,"DTE","Clavet_2025",10.9543093707263
"L032",10.9243228216579,-0.0299865490684255,"DTE","Clavet_2025",10.9543093707263
"L033",10.8075916361619,-0.146717734564335,"DTE","Clavet_2025",10.9543093707263
"L034",10.8430589688456,-0.111250401880659,"DTE","Clavet_2025",10.9543093707263
"L035",10.846332919701,-0.107976451025269,"DTE","Clavet_2025",10.9543093707263
"L036",11.0644973843315,0.110188013605203,"DTE","Clavet_2025",10.9543093707263
"L037",10.941733511847,-0.0125758588792593,"DTE","Clavet_2025",10.9543093707263
"L038",10.7301169293144,-0.224192441411891,"DTE","Clavet_2025",10.9543093707263
"L039",10.7915097118644,-0.162799658861866,"DTE","Clavet_2025",10.9543093707263
"L040",10.8892448625695,-0.0650645081568246,"DTE","Clavet_2025",10.9543093707263
"L041",10.8887378276375,-0.0655715430887529,"DTE","Clavet_2025",10.9543093707263
"L042",10.7710262773099,-0.183283093416401,"DTE","Clavet_2025",10.9543093707263
"L043",10.8906750759649,-0.0636342947613766,"DTE","Clavet_2025",10.9543093707263
"L044",10.9438324809303,-0.0104768897960295,"DTE","Clavet_2025",10.9543093707263
"L045",10.8832328724527,-0.0710764982735874,"DTE","Clavet_2025",10.9543093707263
"L046",10.8759668942528,-0.0783424764734679,"DTE","Clavet_2025",10.9543093707263
"L047",10.7641679413854,-0.190141429340931,"DTE","Clavet_2025",10.9543093707263
"L048",11.0173112912078,0.0630019204814776,"DTE","Clavet_2025",10.9543093707263
"L049",11.0428401298521,0.0885307591257813,"DTE","Clavet_2025",10.9543093707263
"L050",10.8851274513689,-0.0691819193573338,"DTE","Clavet_2025",10.9543093707263
"L051",10.8708981526034,-0.0834112181228939,"DTE","Clavet_2025",10.9543093707263
"L052",11.0324301926631,0.0781208219367748,"DTE","Clavet_2025",10.9543093707263
"L053",10.6630217567401,-0.29128761398618,"DTE","Clavet_2025",10.9543093707263
"L054",10.7477731152152,-0.206536255511125,"DTE","Clavet_2025",10.9543093707263
"L055",10.5768300809603,-0.377479289765981,"DTE","Clavet_2025",10.9543093707263
"L056",10.6049839830404,-0.349325387685886,"DTE","Clavet_2025",10.9543093707263
"L057",11.2612060573507,0.306896686624432,"DTE","Clavet_2025",10.9543093707263
"L058",10.9846710643061,0.0303616935798221,"DTE","Clavet_2025",10.9543093707263
"L059",11.1247195533272,0.170410182600907,"DTE","Clavet_2025",10.9543093707263
"L060",11.1261917491555,0.171882378429224,"DTE","Clavet_2025",10.9543093707263
"L061",11.0375647983799,0.083255427653631,"DTE","Clavet_2025",10.9543093707263
"L062",11.0636634219138,0.109354051187562,"DTE","Clavet_2025",10.9543093707263
"L063",10.9189032269161,-0.0354061438101763,"DTE","Clavet_2025",10.9543093707263
"L064",10.9546911357783,0.000381765051992389,"DTE","Clavet_2025",10.9543093707263
"L065",10.7725219846924,-0.181787386033838,"DTE","Clavet_2025",10.9543093707263
"L066",11.0617582183177,0.10744884759146,"DTE","Clavet_2025",10.9543093707263
"L067",11.2058379643516,0.251528593625288,"DTE","Clavet_2025",10.9543093707263
"L068",11.2547035332564,0.300394162530111,"DTE","Clavet_2025",10.9543093707263
"L069",11.171199654066,0.216890283339747,"DTE","Clavet_2025",10.9543093707263
"L070",10.9638814945385,0.00957212381218753,"DTE","Clavet_2025",10.9543093707263
"L071",10.9284534693432,-0.025855901383073,"DTE","Clavet_2025",10.9543093707263
"L072",11.0091802142962,0.0548708435699492,"DTE","Clavet_2025",10.9543093707263
"L073",10.8610300167888,-0.0932793539374401,"DTE","Clavet_2025",10.9543093707263
"L074",11.2970996473104,0.342790276584067,"DTE","Clavet_2025",10.9543093707263
"L075",10.6708334032324,-0.28347596749391,"DTE","Clavet_2025",10.9543093707263
"L076",10.8806531966848,-0.0736561740414796,"DTE","Clavet_2025",10.9543093707263
"L077",10.9087872812834,-0.0455220894428372,"DTE","Clavet_2025",10.9543093707263
"L078",10.8209239899141,-0.133385380812191,"DTE","Clavet_2025",10.9543093707263
"L079",10.5904595277211,-0.363849843005216,"DTE","Clavet_2025",10.9543093707263
"L080",10.8907481759349,-0.0635611947913706,"DTE","Clavet_2025",10.9543093707263
"L081",10.836634568524,-0.117674802202258,"DTE","Clavet_2025",10.9543093707263
"L082",10.5345603722282,-0.419748998498122,"DTE","Clavet_2025",10.9543093707263
"L083",11.1573311143473,0.203021743621001,"DTE","Clavet_2025",10.9543093707263
"L084",10.8867726700849,-0.0675367006413392,"DTE","Clavet_2025",10.9543093707263
"L085",10.8383103435742,-0.115999027152114,"DTE","Clavet_2025",10.9543093707263
"L086",10.8526086001568,-0.101700770569455,"DTE","Clavet_2025",10.9543093707263
"L087",10.8437447821123,-0.110564588614007,"DTE","Clavet_2025",10.9543093707263
"L088",10.9688880687721,0.01457869804584,"DTE","Clavet_2025",10.9543093707263
"L089",10.8626555094797,-0.0916538612465665,"DTE","Clavet_2025",10.9543093707263
"L090",10.7226654996267,-0.231643871099584,"DTE","Clavet_2025",10.9543093707263
"L091",11.158385907793,0.204076537066756,"DTE","Clavet_2025",10.9543093707263
"L092",10.6973262092332,-0.256983161493126,"DTE","Clavet_2025",10.9543093707263
"L093",11.1454207412865,0.191111370560193,"DTE","Clavet_2025",10.9543093707263
"L094",11.1522455997121,0.197936228985789,"DTE","Clavet_2025",10.9543093707263
"L095",10.9471048412802,-0.00720452944608674,"DTE","Clavet_2025",10.9543093707263
"L096",10.6529741395095,-0.301335231216756,"DTE","Clavet_2025",10.9543093707263
"L097",10.9421705714046,-0.0121387993216668,"DTE","Clavet_2025",10.9543093707263
"L098",10.8718644366026,-0.0824449341236768,"DTE","Clavet_2025",10.9543093707263
"L099",11.0102018395981,0.0558924688718427,"DTE","Clavet_2025",10.9543093707263
"L100",11.1741966822423,0.219887311515981,"DTE","Clavet_2025",10.9543093707263
"CL1",53.9626880822184,-1.25824597217106,"DTF","Clavet_2025",55.2209340543895
"CL2",56.5189301362866,1.29799608189716,"DTF","Clavet_2025",55.2209340543895
"CL3",56.3457916030043,1.1248575486148,"DTF","Clavet_2025",55.2209340543895
"Extra",54.1843614868491,-1.03657256754039,"DTF","Clavet_2025",55.2209340543895
"L001",59.0276417295051,3.8067076751156,"DTF","Clavet_2025",55.2209340543895
"L002",55.0990333318022,-0.121900722587306,"DTF","Clavet_2025",55.2209340543895
"L003",54.2299476010582,-0.990986453331331,"DTF","Clavet_2025",55.2209340543895
"L004",54.1433852675858,-1.07754878680367,"DTF","Clavet_2025",55.2209340543895
"L005",55.1325754223404,-0.0883586320490721,"DTF","Clavet_2025",55.2209340543895
"L006",58.2060815953451,2.98514754095558,"DTF","Clavet_2025",55.2209340543895
"L007",56.4739700025203,1.25303594813079,"DTF","Clavet_2025",55.2209340543895
"L008",54.632600398457,-0.588333655932445,"DTF","Clavet_2025",55.2209340543895
"L009",54.4200634494528,-0.800870604936641,"DTF","Clavet_2025",55.2209340543895
"L010",56.2997498088005,1.07881575441097,"DTF","Clavet_2025",55.2209340543895
"L011",57.4631252286394,2.24219117424995,"DTF","Clavet_2025",55.2209340543895
"L012",58.3517628395732,3.13082878518371,"DTF","Clavet_2025",55.2209340543895
"L013",55.3790926408384,0.158158586448891,"DTF","Clavet_2025",55.2209340543895
"L014",56.5294936722373,1.30855961784786,"DTF","Clavet_2025",55.2209340543895
"L015",52.3239391877617,-2.89699486662778,"DTF","Clavet_2025",55.2209340543895
"L016",54.8328613722096,-0.388072682179882,"DTF","Clavet_2025",55.2209340543895
"L017",55.2976760605831,0.0767420061936264,"DTF","Clavet_2025",55.2209340543895
"L018",54.7107292114737,-0.510204842915833,"DTF","Clavet_2025",55.2209340543895
"L019",55.9114786108687,0.690544556479203,"DTF","Clavet_2025",55.2209340543895
"L020",58.3355498906048,3.11461583621534,"DTF","Clavet_2025",55.2209340543895
"L021",54.5837010024799,-0.637233051909583,"DTF","Clavet_2025",55.2209340543895
"L022",57.5516749260016,2.33074087161215,"DTF","Clavet_2025",55.2209340543895
"L023",55.3898148330671,0.168880778677632,"DTF","Clavet_2025",55.2209340543895
"L024",57.1026011901979,1.88166713580839,"DTF","Clavet_2025",55.2209340543895
"L025",55.9591976616828,0.738263607293334,"DTF","Clavet_2025",55.2209340543895
"L026",58.6352270012501,3.41429294686065,"DTF","Clavet_2025",55.2209340543895
"L027",54.4683879988103,-0.752546055579238,"DTF","Clavet_2025",55.2209340543895
"L028",56.4565716339685,1.23563757957899,"DTF","Clavet_2025",55.2209340543895
"L029",55.4699740311528,0.249039976763264,"DTF","Clavet_2025",55.2209340543895
"L030",60.2308813001191,5.00994724572963,"DTF","Clavet_2025",55.2209340543895
"L031",52.8034620963859,-2.41747195800362,"DTF","Clavet_2025",55.2209340543895
"L032",55.6762340408471,0.455299986457582,"DTF","Clavet_2025",55.2209340543895
"L033",55.962386764145,0.741452709755528,"DTF","Clavet_2025",55.2209340543895
"L034",55.0037244252953,-0.217209629094221,"DTF","Clavet_2025",55.2209340543895
"L035",54.6988933394609,-0.522040714928622,"DTF","Clavet_2025",55.2209340543895
"L036",54.8444773906158,-0.376456663773702,"DTF","Clavet_2025",55.2209340543895
"L037",58.1899438666399,2.96900981225045,"DTF","Clavet_2025",55.2209340543895
"L038",57.275504955063,2.05457090067349,"DTF","Clavet_2025",55.2209340543895
"L039",52.3918704177229,-2.82906363666655,"DTF","Clavet_2025",55.2209340543895
"L040",55.6088306044616,0.387896550072142,"DTF","Clavet_2025",55.2209340543895
"L041",55.6054789585066,0.384544904117135,"DTF","Clavet_2025",55.2209340543895
"L042",56.7089595764405,1.48802552205098,"DTF","Clavet_2025",55.2209340543895
"L043",54.6908339040017,-0.530100150387767,"DTF","Clavet_2025",55.2209340543895
"L044",57.8051309904201,2.58419693603065,"DTF","Clavet_2025",55.2209340543895
"L045",54.5947873191285,-0.626146735260988,"DTF","Clavet_2025",55.2209340543895
"L046",55.2244257577362,0.00349170334675364,"DTF","Clavet_2025",55.2209340543895
"L047",54.749725690812,-0.471208363577489,"DTF","Clavet_2025",55.2209340543895
"L048",54.7596303944381,-0.46130365995139,"DTF","Clavet_2025",55.2209340543895
"L049",57.4256116078934,2.20467755350391,"DTF","Clavet_2025",55.2209340543895
"L050",54.1157226891579,-1.10521136523163,"DTF","Clavet_2025",55.2209340543895
"L051",54.9412007077493,-0.279733346640171,"DTF","Clavet_2025",55.2209340543895
"L052",56.1298673674848,0.908933313095353,"DTF","Clavet_2025",55.2209340543895
"L053",55.4927621426807,0.27182808829123,"DTF","Clavet_2025",55.2209340543895
"L054",54.7678813604983,-0.453052693891223,"DTF","Clavet_2025",55.2209340543895
"L055",55.6436844238542,0.422750369464723,"DTF","Clavet_2025",55.2209340543895
"L056",55.7074258666167,0.486491812227193,"DTF","Clavet_2025",55.2209340543895
"L057",54.7955677820732,-0.425366272316268,"DTF","Clavet_2025",55.2209340543895
"L058",57.7450290668767,2.52409501248719,"DTF","Clavet_2025",55.2209340543895
"L059",56.3239584187286,1.10302436433915,"DTF","Clavet_2025",55.2209340543895
